"","field_pt","date","year","month","day","locality","site","bar","station","transect","tran_length","easting","northing","elev_m","collector","type","gear","neg_e_abs","elev_cat"
"3593","4147","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296196.8181,3236530.174,-0.4651248,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4651248,-0.4
"3594","4148","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296196.3917,3236529.756,-0.5001768,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5001768,-0.5
"3595","4149","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296195.8355,3236529.517,-0.5458968,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5458968,-0.5
"3596","4150","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296195.3952,3236529.357,-0.5093208,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5093208,-0.5
"3597","4151","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296194.877,3236529.209,-0.5041392,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5041392,-0.5
"3598","4152","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296194.0739,3236529.044,-0.9119616,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",0.9119616,-0.9
"3599","4153","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296195.662,3236525.399,-0.8750808,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",0.8750808,-0.8
"3600","4154","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296195.7486,3236525.439,-0.5696712,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5696712,-0.5
"3601","4155","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296196.2187,3236525.689,-0.4864608,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4864608,-0.4
"3602","4156","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296196.7768,3236525.831,-0.4812792,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4812792,-0.4
"3603","4157","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296197.2351,3236525.713,-0.4858512,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4858512,-0.4
"3604","4158","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296197.6853,3236525.954,-0.461772,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.461772,-0.4
"3605","4159","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296198.049,3236526.211,-0.5282184,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5282184,-0.5
"3606","4160","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296198.5799,3236526.633,-0.4925568,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4925568,-0.4
"3607","4161","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296198.9961,3236526.863,-0.4507992,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4507992,-0.4
"3608","4162","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296199.5858,3236526.843,-0.3956304,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.3956304,-0.3
"3609","4163","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296199.9625,3236527.048,-0.4291584,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4291584,-0.4
"3610","4164","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296200.6213,3236527.06,-0.4428744,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4428744,-0.4
"3611","4165","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296201.184,3236527.351,-0.416052,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.416052,-0.4
"3612","4166","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296201.612,3236527.391,-0.4812792,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4812792,-0.4
"3613","4167","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296202.232,3236527.637,-0.5023104,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5023104,-0.5
"3614","4168","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296202.7837,3236527.629,-0.4535424,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4535424,-0.4
"3615","4169","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296203.429,3236527.742,-0.4605528,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4605528,-0.4
"3616","4170","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296203.8758,3236527.91,-0.5081016,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5081016,-0.5
"3617","4171","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296204.4022,3236528.299,-0.8814816,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",0.8814816,-0.8
"3618","4172","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296203.8897,3236529.576,-0.8796528,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",0.8796528,-0.8
"3619","4173","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296203.5374,3236529.186,-0.566928,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.566928,-0.5
"3620","4174","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296202.9762,3236528.864,-0.5334,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5334,-0.5
"3621","4175","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296202.1004,3236528.361,-0.4614672,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4614672,-0.4
"3622","4176","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296209.841,3236519.346,-0.9223248,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",0.9223248,-0.9
"3623","4177","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296209.3763,3236518.833,-0.5138928,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5138928,-0.5
"3624","4178","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296208.8761,3236518.508,-0.5266944,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5266944,-0.5
"3625","4179","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296208.2591,3236518.398,-0.4992624,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4992624,-0.4
"3626","4180","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296207.8336,3236517.798,-0.4913376,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4913376,-0.4
"3627","4181","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296207.3468,3236517.549,-0.4946904,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4946904,-0.4
"3628","4182","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296206.7543,3236517.27,-0.4931664,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4931664,-0.4
"3629","4183","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296206.254,3236517.111,-0.5254752,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5254752,-0.5
"3630","4184","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296205.7247,3236516.775,-0.5346192,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5346192,-0.5
"3631","4185","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296205.1964,3236516.672,-0.4974336,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4974336,-0.4
"3632","4186","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296204.5771,3236516.505,-0.5553456,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5553456,-0.5
"3633","4187","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296204.173,3236516.47,-0.5126736,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5126736,-0.5
"3634","4188","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296203.5643,3236516.05,-0.5114544,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5114544,-0.5
"3635","4189","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296202.8676,3236515.779,-0.5047488,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5047488,-0.5
"3636","4190","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296202.1258,3236515.502,-0.466344,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.466344,-0.4
"3637","4191","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296201.6709,3236515.141,-0.547116,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.547116,-0.5
"3638","4192","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296201.3934,3236514.728,-0.8763,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",0.8763,-0.8
"3639","4193","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296208.6115,3236502.109,-0.9412224,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",0.9412224,-0.9
"3640","4194","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296209.1329,3236502.411,-0.5614416,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5614416,-0.5
"3641","4195","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296209.478,3236502.522,-0.5452872,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5452872,-0.5
"3642","4196","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296210.1634,3236502.76,-0.5559552,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5559552,-0.5
"3643","4197","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296210.6666,3236503.07,-0.5458968,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5458968,-0.5
"3644","4198","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296211.3662,3236503.469,-0.551688,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.551688,-0.5
"3645","4199","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296212.0238,3236503.846,-0.5199888,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5199888,-0.5
"3646","4200","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296212.4537,3236504.349,-0.5172456,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5172456,-0.5
"3647","4201","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296212.9892,3236504.527,-0.5202936,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5202936,-0.5
"3648","4202","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296213.3276,3236504.924,-0.516636,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.516636,-0.5
"3649","4203","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296213.7591,3236505.015,-0.5626608,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5626608,-0.5
"3650","4204","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296214.255,3236505.012,-0.5492496,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5492496,-0.5
"3651","4205","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296214.759,3236505.206,-0.43434,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.43434,-0.4
"3652","4206","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296215.3755,3236505.368,-0.4675632,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4675632,-0.4
"3653","4207","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296215.8275,3236505.784,-0.513588,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.513588,-0.5
"3654","4208","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296216.0749,3236506.062,-0.512064,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.512064,-0.5
"3655","4209","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296216.8266,3236506.559,-0.9156192,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",0.9156192,-0.9
"3656","4210","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296223.8454,3236493.586,-0.9390888,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",0.9390888,-0.9
"3657","4211","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296223.2016,3236493.262,-0.5334,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5334,-0.5
"3658","4212","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296222.6045,3236492.95,-0.484632,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.484632,-0.4
"3659","4213","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296222.4841,3236492.74,-0.5763768,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5763768,-0.5
"3660","4214","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296222.0537,3236492.526,-0.5437632,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5437632,-0.5
"3661","4215","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296221.4552,3236492.394,-0.515112,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.515112,-0.5
"3662","4216","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296221.1056,3236492.369,-0.5026152,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5026152,-0.5
"3663","4217","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296220.6161,3236492.162,-0.4544568,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4544568,-0.4
"3664","4218","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296220.2264,3236492.04,-0.5202936,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5202936,-0.5
"3665","4219","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296219.8832,3236491.9,-0.5068824,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5068824,-0.5
"3666","4220","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296219.3351,3236491.782,-0.5199888,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5199888,-0.5
"3667","4221","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296218.9143,3236491.665,-0.4468368,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4468368,-0.4
"3668","4222","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296218.3016,3236491.376,-0.4895088,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4895088,-0.4
"3669","4223","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296217.7418,3236491.217,-0.4608576,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4608576,-0.4
"3670","4224","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296217.4515,3236490.949,-0.4965192,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4965192,-0.4
"3671","4225","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296216.8446,3236490.737,-0.5385816,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5385816,-0.5
"3672","4226","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296216.4225,3236490.274,-0.46482,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.46482,-0.4
"3673","4227","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296215.5093,3236489.322,-0.8988552,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",0.8988552,-0.8
"3674","4228","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296222.7664,3236476.232,-0.9351264,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",0.9351264,-0.9
"3675","4229","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296223.0866,3236476.361,-0.4818888,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4818888,-0.4
"3676","4230","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296224.0071,3236476.244,-0.5446776,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5446776,-0.5
"3677","4231","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296224.4668,3236476.598,-0.5087112,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5087112,-0.5
"3678","4232","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296224.9918,3236476.9,-0.5138928,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5138928,-0.5
"3679","4233","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296225.5939,3236477.303,-0.4514088,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4514088,-0.4
"3680","4234","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296226.224,3236477.515,-0.4977384,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4977384,-0.4
"3681","4235","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296226.6953,3236477.668,-0.48006,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.48006,-0.4
"3682","4236","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296227.2907,3236478.182,-0.5111496,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5111496,-0.5
"3683","4237","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296228.2154,3236478.587,-0.5434584,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5434584,-0.5
"3684","4238","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296228.5965,3236479.134,-0.5111496,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5111496,-0.5
"3685","4239","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296229.0917,3236479.188,-0.4392168,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4392168,-0.4
"3686","4240","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296229.5372,3236479.642,-0.43434,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.43434,-0.4
"3687","4241","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296230.1631,3236480.049,-0.4837176,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4837176,-0.4
"3688","4242","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296230.7967,3236480.571,-0.9756648,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",0.9756648,-0.9
"3689","4243","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296233.4077,3236475.844,-0.973836,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",0.973836,-0.9
"3690","4244","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296232.8095,3236475.495,-0.537972,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.537972,-0.5
"3691","4245","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296232.2261,3236475.322,-0.57912,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.57912,-0.5
"3692","4246","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296231.4038,3236474.944,-0.5635752,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5635752,-0.5
"3693","4247","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296230.8927,3236474.78,-0.5068824,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5068824,-0.5
"3694","4248","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296230.2312,3236474.312,-0.5297424,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5297424,-0.5
"3695","4249","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296229.5478,3236474.09,-0.5248656,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5248656,-0.5
"3696","4250","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296229.0837,3236473.934,-0.5398008,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5398008,-0.5
"3697","4251","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296228.2697,3236473.666,-0.5202936,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5202936,-0.5
"3698","4252","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296227.3145,3236473.178,-0.5632704,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5632704,-0.5
"3699","4253","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296226.5461,3236472.934,-0.5522976,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5522976,-0.5
"3700","4254","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296225.6937,3236472.528,-0.524256,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.524256,-0.5
"3701","4255","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296225.1014,3236472.35,-0.5123688,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5123688,-0.5
"3702","4256","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296224.9716,3236471.741,-0.9668256,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",0.9668256,-0.9
"3703","4257","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296236.2342,3236450.818,-0.8619744,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",0.8619744,-0.8
"3704","4258","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296236.8145,3236451.346,-0.519684,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.519684,-0.5
"3705","4259","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296237.5908,3236451.837,-0.4965192,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4965192,-0.4
"3706","4260","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296238.1976,3236452.25,-0.5111496,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5111496,-0.5
"3707","4261","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296238.7381,3236452.647,-0.5297424,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5297424,-0.5
"3708","4262","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296239.295,3236452.935,-0.5355336,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5355336,-0.5
"3709","4263","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296240.0825,3236453.557,-0.5309616,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5309616,-0.5
"3710","4264","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296240.8114,3236454.099,-0.521208,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.521208,-0.5
"3711","4265","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296241.2612,3236454.589,-0.5172456,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5172456,-0.5
"3712","4266","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296241.8343,3236455.348,-0.5306568,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5306568,-0.5
"3713","4267","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296242.2517,3236456.216,-0.5266944,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5266944,-0.5
"3714","4268","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296243.2783,3236456.498,-0.5230368,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5230368,-0.5
"3715","4269","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296243.5526,3236456.671,-0.5361432,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5361432,-0.5
"3716","4270","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296244.3766,3236456.86,-1.0034016,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",1.0034016,-1
"3717","4271","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296246.0063,3236453.367,-1.0201656,"DANIEL_GORE","GS","TOPCON_HIPER_V_RTK",1.0201656,-1
"3718","4272","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296245.4427,3236452.909,-0.7074408,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.7074408,-0.7
"3719","4273","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296244.9331,3236452.479,-0.4949952,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.4949952,-0.4
"3720","4274","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296243.9853,3236451.966,-0.528828,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.528828,-0.5
"3721","4275","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296243.3531,3236451.473,-0.5300472,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5300472,-0.5
"3722","4276","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296242.7905,3236450.908,-0.5355336,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5355336,-0.5
"3723","4277","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296241.9261,3236450.422,-0.5294376,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5294376,-0.5
"3724","4278","10/4/2018",2018,10,4,"LC","O","19","LCO19",-999,-999,296241.0556,3236449.849,-0.5446776,"DANIEL_GORE","ROCK TOP","TOPCON_HIPER_V_RTK",0.5446776,-0.5
