field_point,easting,northing,elev_m,date,year,month,day,locality,site,bar,station,transect,tran_length,collector,type,gear
3406,295337.3013,3238162.506,-0.9351264,9/26/2018,2018,9,26,LC,O,11B,LCO11B,-999,-999,DANIEL_GORE,GS,
3407,295337.9319,3238163.003,-0.5772912,9/26/2018,2018,9,26,LC,O,11B,LCO11B,-999,-999,DANIEL_GORE,ROCK TOP,
3408,295338.4638,3238163.747,-0.5843016,9/26/2018,2018,9,26,LC,O,11B,LCO11B,-999,-999,DANIEL_GORE,ROCK TOP,
3409,295338.8517,3238164.234,-0.5772912,9/26/2018,2018,9,26,LC,O,11B,LCO11B,-999,-999,DANIEL_GORE,ROCK TOP,
3410,295339.7228,3238165.007,-0.5812536,9/26/2018,2018,9,26,LC,O,11B,LCO11B,-999,-999,DANIEL_GORE,ROCK TOP,
3411,295340.1653,3238165.418,-0.5675376,9/26/2018,2018,9,26,LC,O,11B,LCO11B,-999,-999,DANIEL_GORE,ROCK TOP,
3412,295340.5551,3238166.128,-0.4791456,9/26/2018,2018,9,26,LC,O,11B,LCO11B,-999,-999,DANIEL_GORE,ROCK TOP,
3413,295341.1813,3238166.636,-0.5611368,9/26/2018,2018,9,26,LC,O,11B,LCO11B,-999,-999,DANIEL_GORE,ROCK TOP,
3414,295341.5249,3238167.153,-0.5724144,9/26/2018,2018,9,26,LC,O,11B,LCO11B,-999,-999,DANIEL_GORE,ROCK TOP,
3415,295341.9258,3238167.479,-0.5748528,9/26/2018,2018,9,26,LC,O,11B,LCO11B,-999,-999,DANIEL_GORE,ROCK TOP,
3416,295342.5837,3238167.948,-0.5839968,9/26/2018,2018,9,26,LC,O,11B,LCO11B,-999,-999,DANIEL_GORE,ROCK TOP,
3417,295343.9563,3238167.872,-0.9515856,9/26/2018,2018,9,26,LC,O,11B,LCO11B,-999,-999,DANIEL_GORE,GS,
3418,295246.9424,3238280.648,-0.4821936,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,GS,
3419,295246.5529,3238280.377,-0.3813048,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3420,295245.8571,3238280.207,-0.3651504,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3421,295245.4203,3238279.928,-0.394716,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3422,295244.9188,3238279.697,-0.3755136,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3423,295244.1916,3238279.747,-0.4035552,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3424,295243.6685,3238279.573,-0.3773424,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3425,295243.0369,3238279.466,-0.4096512,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3426,295242.4813,3238279.26,-0.3788664,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3427,295241.9156,3238279.229,-0.3727704,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3428,295241.3447,3238279.093,-0.390144,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3429,295240.8311,3238278.843,-0.371856,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3430,295240.1876,3238278.69,-0.3895344,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3431,295239.6676,3238278.561,-0.3956304,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3432,295238.9714,3238278.159,-0.3742944,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3433,295238.2898,3238277.699,-0.4386072,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,GS,
3434,295234.1373,3238290.709,-0.5815584,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,GS,
3435,295234.4996,3238290.84,-0.3834384,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3436,295235.0117,3238291.088,-0.4818888,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3437,295235.6425,3238290.955,-0.4340352,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3438,295236.5521,3238291.24,-0.420624,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3439,295236.8989,3238291.378,-0.4111752,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3440,295237.6297,3238291.638,-0.414528,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3441,295238.34,3238291.719,-0.394716,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3442,295238.9877,3238292.077,-0.4184904,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3443,295239.6604,3238292.212,-0.379476,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3444,295240.1718,3238292.375,-0.3904488,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3445,295240.7836,3238292.529,-0.4163568,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3446,295241.3093,3238292.799,-0.3867912,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3447,295242.058,3238293.235,-0.417576,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3448,295242.5912,3238293.448,-0.4514088,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3449,295242.6575,3238293.721,-0.3767328,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3450,295243.3213,3238294.21,-0.5647944,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,GS,
3451,295241.4128,3238300.024,-0.8232648,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,GS,
3452,295241.2403,3238299.822,-0.5705856,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3453,295240.7074,3238299.529,-0.5163312,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3454,295239.7547,3238299.371,-0.4703064,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3455,295239.2055,3238299.05,-0.3983736,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3456,295238.3011,3238298.699,-0.451104,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3457,295237.7052,3238298.563,-0.5145024,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3458,295237.0295,3238298.388,-0.4364736,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3459,295236.3688,3238298.194,-0.4273296,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3460,295235.435,3238297.926,-0.498348,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3461,295234.5188,3238297.874,-0.5443728,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3462,295233.5461,3238297.835,-0.4550664,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3463,295232.6513,3238297.601,-0.4773168,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3464,295231.8362,3238297.453,-0.4806696,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3465,295231.3482,3238297.279,-0.452628,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3466,295231.2497,3238297.276,-0.7510272,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,GS,
3467,295226.9642,3238313.595,-0.5388864,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,GS,
3468,295227.8861,3238313.607,-0.4191,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3469,295228.4963,3238314.103,-0.4745736,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3470,295229.4073,3238314.667,-0.4553712,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3471,295229.942,3238315.018,-0.5398008,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3472,295230.6948,3238315.015,-0.560832,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3473,295231.3746,3238315.051,-0.5900928,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3474,295231.9234,3238315.427,-0.5157216,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3475,295232.5842,3238315.707,-0.553212,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3476,295233.1988,3238315.888,-0.5824728,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3477,295233.8323,3238316.073,-0.5404104,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3478,295234.4626,3238316.246,-0.5010912,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3479,295235.1194,3238316.559,-0.4690872,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3480,295236.0519,3238317.172,-0.9049512,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,GS,
3481,295232.4625,3238326.837,-1.0549128,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,GS,
3482,295231.7762,3238326.675,-0.5538216,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3483,295230.8586,3238326.417,-0.5910072,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3484,295229.4533,3238326.298,-0.4276344,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3485,295228.2142,3238325.941,-0.5590032,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3486,295227.3931,3238325.595,-0.5702808,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3487,295226.5931,3238325.371,-0.4928616,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3488,295225.6801,3238325,-0.5129784,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3489,295225.156,3238324.592,-0.486156,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3490,295224.573,3238324.253,-0.4803648,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,ROCK TOP,
3491,295223.8075,3238324.104,-0.9095232,9/26/2018,2018,9,26,LC,O,11A,LCO11A,-999,-999,DANIEL_GORE,GS,
3492,295832.133,3237628.366,-1.0235184,9/26/2018,2018,9,26,LC,O,15,LCO15,-999,-999,DANIEL_GORE,GS,
3493,295832.431,3237628.638,-0.641604,9/26/2018,2018,9,26,LC,O,15,LCO15,-999,-999,DANIEL_GORE,ROCK TOP,
3494,295833.1409,3237629.352,-0.5827776,9/26/2018,2018,9,26,LC,O,15,LCO15,-999,-999,DANIEL_GORE,ROCK TOP,
3495,295833.687,3237629.722,-0.6013704,9/26/2018,2018,9,26,LC,O,15,LCO15,-999,-999,DANIEL_GORE,ROCK TOP,
3496,295834.2547,3237630.422,-0.5391912,9/26/2018,2018,9,26,LC,O,15,LCO15,-999,-999,DANIEL_GORE,ROCK TOP,
3497,295834.8,3237630.988,-0.5907024,9/26/2018,2018,9,26,LC,O,15,LCO15,-999,-999,DANIEL_GORE,ROCK TOP,
3498,295835.2178,3237631.231,-0.5733288,9/26/2018,2018,9,26,LC,O,15,LCO15,-999,-999,DANIEL_GORE,ROCK TOP,
3499,295835.7317,3237631.797,-0.5590032,9/26/2018,2018,9,26,LC,O,15,LCO15,-999,-999,DANIEL_GORE,ROCK TOP,
3500,295836.1564,3237632.162,-0.56388,9/26/2018,2018,9,26,LC,O,15,LCO15,-999,-999,DANIEL_GORE,ROCK TOP,
3501,295836.8557,3237632.807,-0.5983224,9/26/2018,2018,9,26,LC,O,15,LCO15,-999,-999,DANIEL_GORE,ROCK TOP,
3502,295837.3723,3237633.157,-0.5733288,9/26/2018,2018,9,26,LC,O,15,LCO15,-999,-999,DANIEL_GORE,ROCK TOP,
3503,295837.9639,3237633.721,-0.5657088,9/26/2018,2018,9,26,LC,O,15,LCO15,-999,-999,DANIEL_GORE,ROCK TOP,
3504,295838.3248,3237634.144,-0.5919216,9/26/2018,2018,9,26,LC,O,15,LCO15,-999,-999,DANIEL_GORE,ROCK TOP,
3505,295838.726,3237634.444,-0.5751576,9/26/2018,2018,9,26,LC,O,15,LCO15,-999,-999,DANIEL_GORE,ROCK TOP,
3506,295839.0873,3237634.637,-0.5833872,9/26/2018,2018,9,26,LC,O,15,LCO15,-999,-999,DANIEL_GORE,ROCK TOP,
3507,295839.3785,3237634.782,-1.1241024,9/26/2018,2018,9,26,LC,O,15,LCO15,-999,-999,DANIEL_GORE,GS,
3508,295913.5008,3237425.801,-0.995172,9/26/2018,2018,9,26,LC,O,16,LCO16,-999,-999,DANIEL_GORE,GS,
3509,295913.9616,3237425.82,-0.5748528,9/26/2018,2018,9,26,LC,O,16,LCO16,-999,-999,DANIEL_GORE,ROCK TOP,
3510,295914.6153,3237425.479,-0.5693664,9/26/2018,2018,9,26,LC,O,16,LCO16,-999,-999,DANIEL_GORE,ROCK TOP,
3511,295915.3511,3237425.226,-0.5629656,9/26/2018,2018,9,26,LC,O,16,LCO16,-999,-999,DANIEL_GORE,ROCK TOP,
3512,295916.1758,3237425.245,-0.5422392,9/26/2018,2018,9,26,LC,O,16,LCO16,-999,-999,DANIEL_GORE,ROCK TOP,
3513,295916.736,3237425.209,-0.5733288,9/26/2018,2018,9,26,LC,O,16,LCO16,-999,-999,DANIEL_GORE,ROCK TOP,
3514,295917.4795,3237424.887,-0.565404,9/26/2018,2018,9,26,LC,O,16,LCO16,-999,-999,DANIEL_GORE,ROCK TOP,
3515,295918.2819,3237424.861,-0.5663184,9/26/2018,2018,9,26,LC,O,16,LCO16,-999,-999,DANIEL_GORE,ROCK TOP,
3516,295918.8984,3237424.811,-0.5748528,9/26/2018,2018,9,26,LC,O,16,LCO16,-999,-999,DANIEL_GORE,ROCK TOP,
3517,295919.5375,3237424.864,-0.5721096,9/26/2018,2018,9,26,LC,O,16,LCO16,-999,-999,DANIEL_GORE,ROCK TOP,
3518,295920.2271,3237424.913,-0.583692,9/26/2018,2018,9,26,LC,O,16,LCO16,-999,-999,DANIEL_GORE,ROCK TOP,
3519,295920.8042,3237424.958,-0.5858256,9/26/2018,2018,9,26,LC,O,16,LCO16,-999,-999,DANIEL_GORE,ROCK TOP,
3520,295921.5012,3237425.123,-0.5803392,9/26/2018,2018,9,26,LC,O,16,LCO16,-999,-999,DANIEL_GORE,ROCK TOP,
3521,295922.123,3237425.187,-0.60198,9/26/2018,2018,9,26,LC,O,16,LCO16,-999,-999,DANIEL_GORE,ROCK TOP,
3522,295922.6749,3237425.028,-1.100328,9/26/2018,2018,9,26,LC,O,16,LCO16,-999,-999,DANIEL_GORE,GS,
3523,294703.6791,3238857.81,-0.697992,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,GS,
3524,294703.2327,3238857.612,-0.4447032,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3525,294702.8852,3238857.438,-0.455676,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3526,294702.4257,3238857.276,-0.454152,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3527,294701.6243,3238856.454,-0.4288536,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3528,294700.7256,3238856.375,-0.4142232,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3529,294700.6204,3238855.547,-0.537972,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3530,294700.3265,3238855.043,-0.463296,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3531,294699.7722,3238854.773,-0.4572,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3532,294699.4422,3238854.438,-0.451104,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3533,294699.1513,3238854.103,-0.4319016,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3534,294698.7035,3238853.675,-0.5117592,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3535,294698.2203,3238853.303,-0.4687824,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3536,294697.8957,3238852.993,-0.4261104,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3537,294697.4843,3238852.751,-0.4352544,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3538,294697.2005,3238852.431,-0.4651248,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3539,294696.8185,3238852.242,-0.5495544,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3540,294696.4378,3238851.958,-0.6348984,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,GS,
3541,294706.2856,3238840.775,-0.8269224,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,GS,
3542,294706.6281,3238841.086,-0.551688,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3543,294706.8717,3238841.52,-0.4989576,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3544,294707.3675,3238841.756,-0.4858512,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3545,294708.0249,3238842.197,-0.5123688,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3546,294708.6273,3238842.749,-0.490728,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3547,294709.1874,3238843.265,-0.5660136,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3548,294709.7475,3238843.638,-0.5647944,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3549,294710.2511,3238844,-0.5599176,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3550,294710.72,3238844.545,-0.5568696,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3551,294711.2398,3238844.949,-0.5276088,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3552,294711.9378,3238845.334,-0.551688,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3553,294712.4938,3238845.801,-0.5705856,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3554,294713.0047,3238846.225,-0.5718048,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3555,294713.6412,3238846.585,-0.8205216,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,GS,
3556,294722.2249,3238836.472,-0.8552688,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,GS,
3557,294721.8537,3238836.19,-0.5541264,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3558,294721.4622,3238836.072,-0.5407152,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3559,294720.7155,3238835.585,-0.5434584,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3560,294719.9627,3238835.066,-0.4611624,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3561,294719.7296,3238834.83,-0.4498848,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3562,294718.9317,3238834.408,-0.5175504,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3563,294718.5193,3238834.024,-0.445008,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3564,294718.8759,3238834.519,-0.5632704,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3565,294717.9782,3238833.729,-0.4986528,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3566,294717.3239,3238833.425,-0.4895088,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3567,294716.907,3238833.017,-0.4992624,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3568,294716.4449,3238833.05,-0.4367784,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3569,294716.0309,3238832.719,-0.5285232,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3570,294715.4088,3238832.544,-0.5690616,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3571,294715.067,3238832.248,-0.5422392,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3572,294714.8142,3238832.136,-0.8659368,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,GS,
3573,294717.712,3238827.721,-0.9171432,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,GS,
3574,294718.1125,3238827.826,-0.588264,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3575,294718.7074,3238828.102,-0.469392,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3576,294719.4704,3238828.276,-0.5385816,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3577,294720.0546,3238828.617,-0.553212,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3578,294720.3725,3238828.798,-0.5291328,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3579,294720.9526,3238829.152,-0.5077968,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3580,294721.5517,3238829.452,-0.504444,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3581,294722.2231,3238829.583,-0.5123688,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3582,294722.9217,3238829.575,-0.4492752,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3583,294723.4909,3238829.951,-0.5522976,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3584,294724.0615,3238830.297,-0.5245608,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3585,294724.4658,3238830.597,-0.5187696,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3586,294724.7418,3238831.079,-0.5556504,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3587,294725.3318,3238831.139,-0.4684776,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3588,294725.6371,3238831.373,-0.5230368,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3589,294726.3245,3238831.41,-0.854964,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,GS,
3590,294740.7526,3238815.336,-0.9720072,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,GS,
3591,294740.5558,3238815.132,-0.5907024,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3592,294740.2071,3238814.453,-0.5388864,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3593,294739.3219,3238813.845,-0.5510784,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
3594,294738.813,3238813.26,-0.5794248,9/26/2018,2018,9,26,LC,O,8B,LCO8B,-999,-999,DANIEL_GORE,ROCK TOP,
