FID,Id,ORIG_FID,LENGTH,START_X,START_Y,MID_X,MID_Y,END_X,END_Y
5819,0,1914,13.79557388,297752.4375,3234578.949,297752.4375,3234585.847,297752.4375,3234592.745
5820,0,1914,43.84962503,297752.4375,3234624.416,297752.4375,3234646.341,297752.4375,3234668.266
5821,0,1914,14.41495426,297752.4375,3234683.544,297752.4375,3234690.751,297752.4375,3234697.959
5822,0,1914,27.81921135,297752.4375,3234715.458,297752.4375,3234729.367,297752.4375,3234743.277
5829,0,1915,15.52890721,297754.4375,3234578.949,297754.4375,3234586.713,297754.4375,3234594.478
5830,0,1915,43.56971995,297754.4375,3234623.972,297754.4375,3234645.757,297754.4375,3234667.541
5831,0,1915,15.6927186,297754.4375,3234683.919,297754.4375,3234691.765,297754.4375,3234699.612
5832,0,1915,29.07503611,297754.4375,3234713.749,297754.4375,3234728.287,297754.4375,3234742.824
5838,0,1916,17.26224054,297756.4375,3234578.949,297756.4375,3234587.58,297756.4375,3234596.211
5839,0,1916,42.16801054,297756.4375,3234623.527,297756.4375,3234644.611,297756.4375,3234665.695
5840,0,1916,18.5677186,297756.4375,3234684.294,297756.4375,3234693.578,297756.4375,3234702.862
5841,0,1916,32.07503611,297756.4375,3234709.749,297756.4375,3234725.787,297756.4375,3234741.824
5847,0,1917,19.38167819,297758.4375,3234578.949,297758.4375,3234588.64,297758.4375,3234598.331
5848,0,1917,40.76630114,297758.4375,3234623.083,297758.4375,3234643.466,297758.4375,3234663.849
5849,0,1917,56.15533625,297758.4375,3234684.669,297758.4375,3234712.747,297758.4375,3234740.824
5853,0,1918,21.7816782,297760.4375,3234578.949,297760.4375,3234589.84,297760.4375,3234600.731
5854,0,1918,36.84150321,297760.4375,3234625.161,297760.4375,3234643.582,297760.4375,3234662.003
5855,0,1918,54.78033625,297760.4375,3234685.044,297760.4375,3234712.434,297760.4375,3234739.824
5859,0,1919,24.1816782,297762.4375,3234578.949,297762.4375,3234591.04,297762.4375,3234603.131
5860,0,1919,17.87549616,297762.4375,3234631.197,297762.4375,3234640.135,297762.4375,3234649.073
5861,0,1919,53.40533625,297762.4375,3234685.419,297762.4375,3234712.122,297762.4375,3234738.824
5865,0,1920,24.60837759,297764.4375,3234578.949,297764.4375,3234591.253,297764.4375,3234603.557
5866,0,1920,51.79700679,297764.4375,3234685.794,297764.4375,3234711.692,297764.4375,3234737.591
5871,0,1921,24.89409188,297766.4375,3234578.949,297766.4375,3234591.396,297766.4375,3234603.843
5872,0,1921,50.44179303,297766.4375,3234685.899,297766.4375,3234711.12,297766.4375,3234736.341
5877,0,1922,24.91149222,297768.4375,3234579.217,297768.4375,3234591.673,297768.4375,3234604.129
5878,0,1922,47.62175356,297768.4375,3234685.966,297768.4375,3234709.777,297768.4375,3234733.588
5883,0,1923,24.26387317,297770.4375,3234580.151,297770.4375,3234592.283,297770.4375,3234604.414
5884,0,1923,44.4641778,297770.4375,3234686.032,297770.4375,3234708.265,297770.4375,3234730.497
5890,0,1924,23.61625412,297772.4375,3234581.084,297772.4375,3234592.892,297772.4375,3234604.7
5891,0,1924,41.30660204,297772.4375,3234686.099,297772.4375,3234706.752,297772.4375,3234727.406
5897,0,1925,22.98659016,297774.4375,3234582.017,297774.4375,3234593.511,297774.4375,3234605.004
5898,0,1925,38.68452256,297774.4375,3234686.166,297774.4375,3234705.508,297774.4375,3234724.85
5904,0,1926,23.07867068,297776.4375,3234582.259,297776.4375,3234593.798,297776.4375,3234605.337
5905,0,1926,36.11785589,297776.4375,3234686.232,297776.4375,3234704.291,297776.4375,3234722.35
5910,0,1927,24.65009925,297778.4375,3234581.02,297778.4375,3234593.345,297778.4375,3234605.671
5911,0,1927,33.55118923,297778.4375,3234686.299,297778.4375,3234703.075,297778.4375,3234719.85
5918,0,1928,26.22152782,297780.4375,3234579.782,297780.4375,3234592.893,297780.4375,3234606.004
5919,0,1928,30.98452256,297780.4375,3234686.366,297780.4375,3234701.858,297780.4375,3234717.35
5925,0,1929,27.79295639,297782.4375,3234578.544,297782.4375,3234592.441,297782.4375,3234606.337
5926,0,1929,27.27010648,297782.4375,3234686.87,297782.4375,3234700.505,297782.4375,3234714.14
5933,0,1930,28.19381884,297784.4375,3234577.306,297784.4375,3234591.403,297784.4375,3234605.5
5934,0,1930,23.18121759,297784.4375,3234687.403,297784.4375,3234698.994,297784.4375,3234710.585
5940,0,1931,27.86048551,297786.4375,3234576.068,297786.4375,3234589.998,297786.4375,3234603.929
5941,0,1931,16.82411167,297786.4375,3234687.937,297786.4375,3234696.349,297786.4375,3234704.761
5947,0,1932,27.40426482,297788.4375,3234574.953,297788.4375,3234588.655,297788.4375,3234602.357
5948,0,1932,0.64251693,297788.4375,3234688.47,297788.4375,3234688.791,297788.4375,3234689.112
5954,0,1933,26.90975932,297790.4375,3234573.876,297790.4375,3234587.331,297790.4375,3234600.786
5960,0,1934,27.09612113,297792.4375,3234572.799,297792.4375,3234586.347,297792.4375,3234599.895
5966,0,1935,26.86343584,297794.4375,3234572.208,297794.4375,3234585.64,297794.4375,3234599.072
5972,0,1936,25.611335,297796.4375,3234572.637,297796.4375,3234585.442,297796.4375,3234598.248
5978,0,1937,24.35923416,297798.4375,3234573.065,297798.4375,3234585.245,297798.4375,3234597.425
5983,0,1938,23.55439094,297800.4375,3234573.494,297800.4375,3234585.271,297800.4375,3234597.048
5988,0,1939,23.38668908,297802.4375,3234573.922,297802.4375,3234585.616,297802.4375,3234597.309
5989,0,1939,8.361714991,297802.4375,3234617.743,297802.4375,3234621.924,297802.4375,3234626.105
5994,0,1940,23.21898721,297804.4375,3234574.351,297804.4375,3234585.96,297804.4375,3234597.57
5995,0,1940,13.31748011,297804.4375,3234613.454,297804.4375,3234620.112,297804.4375,3234626.771
6000,0,1941,23.05128535,297806.4375,3234574.78,297806.4375,3234586.305,297806.4375,3234597.831
6001,0,1941,14.73414678,297806.4375,3234612.704,297806.4375,3234620.071,297806.4375,3234627.438
6007,0,1942,22.88358349,297808.4375,3234575.208,297808.4375,3234586.65,297808.4375,3234598.092
6008,0,1942,16.15081345,297808.4375,3234611.954,297808.4375,3234620.029,297808.4375,3234628.105
6014,0,1943,22.41104102,297810.4375,3234575.942,297810.4375,3234587.147,297810.4375,3234598.353
6015,0,1943,17.56748012,297810.4375,3234611.204,297810.4375,3234619.987,297810.4375,3234628.771
6021,0,1944,22.67997614,297812.4375,3234576.703,297812.4375,3234588.043,297812.4375,3234599.383
6022,0,1944,19.04074616,297812.4375,3234610.397,297812.4375,3234619.918,297812.4375,3234629.438
6028,0,1945,24.53345599,297814.4375,3234577.465,297814.4375,3234589.732,297814.4375,3234601.999
6029,0,1945,20.1929373,297814.4375,3234609.474,297814.4375,3234619.571,297814.4375,3234629.667
6034,0,1946,26.38693584,297816.4375,3234578.227,297816.4375,3234591.421,297816.4375,3234604.614
6035,0,1946,20.96216807,297816.4375,3234608.551,297816.4375,3234619.032,297816.4375,3234629.513
6040,0,1947,28.24041569,297818.4375,3234578.989,297818.4375,3234593.109,297818.4375,3234607.23
6041,0,1947,21.73139884,297818.4375,3234607.628,297818.4375,3234618.494,297818.4375,3234629.359
6046,0,1948,49.05860101,297820.4375,3234580.147,297820.4375,3234604.676,297820.4375,3234629.205
6051,0,1949,47.03808819,297822.4375,3234582.014,297822.4375,3234605.533,297822.4375,3234629.052
6056,0,1950,45.01757537,297824.4375,3234583.88,297824.4375,3234606.389,297824.4375,3234628.898
6061,0,1951,42.99706255,297826.4375,3234585.747,297826.4375,3234607.245,297826.4375,3234628.744
6066,0,1952,38.8688504,297828.4375,3234587.888,297828.4375,3234607.322,297828.4375,3234626.757
6071,0,1953,33.34090009,297830.4375,3234590.459,297830.4375,3234607.13,297830.4375,3234623.8
6075,0,1954,28.92616808,297832.4375,3234591.918,297832.4375,3234606.381,297832.4375,3234620.844
6079,0,1955,25.46964634,297834.4375,3234592.418,297834.4375,3234605.152,297834.4375,3234617.887
6083,0,1956,22.0131246,297836.4375,3234592.918,297836.4375,3234603.924,297836.4375,3234614.931
6087,0,1957,18.55660286,297838.4375,3234593.418,297838.4375,3234602.696,297838.4375,3234611.974
6091,0,1958,15.22952025,297840.4375,3234594.07,297840.4375,3234601.684,297840.4375,3234609.299
6095,0,1959,11.76798179,297842.4375,3234595.07,297842.4375,3234600.954,297842.4375,3234606.838
6098,0,1960,8.306443327,297844.4375,3234596.07,297844.4375,3234600.223,297844.4375,3234604.376
6105,0,1962,2.424827534,297848.4375,3234637.462,297848.4375,3234638.675,297848.4375,3234639.887
6109,0,1963,11.71371642,297850.4375,3234632.573,297850.4375,3234638.43,297850.4375,3234644.287
6112,0,1964,21.00260531,297852.4375,3234627.684,297852.4375,3234638.186,297852.4375,3234648.687
6115,0,1965,30.2914942,297854.4375,3234622.795,297854.4375,3234637.941,297854.4375,3234653.087
6118,0,1966,35.27434588,297856.4375,3234621.336,297856.4375,3234638.973,297856.4375,3234656.61
6121,0,1967,36.58738936,297858.4375,3234621.423,297858.4375,3234639.716,297858.4375,3234658.01
6124,0,1968,37.90043284,297860.4375,3234621.51,297860.4375,3234640.46,297860.4375,3234659.41
6127,0,1969,39.21347631,297862.4375,3234621.597,297862.4375,3234641.203,297862.4375,3234660.81
6130,0,1970,40.52651979,297864.4375,3234621.684,297864.4375,3234641.947,297864.4375,3234662.21
6133,0,1971,41.83956327,297866.4375,3234621.771,297866.4375,3234642.69,297866.4375,3234663.61
6136,0,1972,43.15260675,297868.4375,3234621.858,297868.4375,3234643.434,297868.4375,3234665.01
6139,0,1973,44.46565023,297870.4375,3234621.944,297870.4375,3234644.177,297870.4375,3234666.41
6142,0,1974,45.46873482,297872.4375,3234622.031,297872.4375,3234644.766,297872.4375,3234667.5
6146,0,1975,45.81209898,297874.4375,3234622.214,297874.4375,3234645.12,297874.4375,3234668.026
6151,0,1976,46.08035025,297876.4375,3234622.472,297876.4375,3234645.513,297876.4375,3234668.553
6156,0,1977,46.34860152,297878.4375,3234622.731,297878.4375,3234645.905,297878.4375,3234669.079
6161,0,1978,46.6168528,297880.4375,3234622.989,297880.4375,3234646.297,297880.4375,3234669.605
6166,0,1979,46.88510407,297882.4375,3234623.247,297882.4375,3234646.689,297882.4375,3234670.132
6171,0,1980,47.15335535,297884.4375,3234623.505,297884.4375,3234647.081,297884.4375,3234670.658
6176,0,1981,47.42160662,297886.4375,3234623.763,297886.4375,3234647.474,297886.4375,3234671.184
6181,0,1982,48.56397871,297888.4375,3234624.021,297888.4375,3234648.303,297888.4375,3234672.585
6187,0,1983,49.90591419,297890.4375,3234624.279,297890.4375,3234649.232,297890.4375,3234674.185
6192,0,1984,0.951485863,297892.4375,3234563.534,297892.4375,3234564.009,297892.4375,3234564.485
6193,0,1984,51.24784968,297892.4375,3234624.537,297892.4375,3234650.161,297892.4375,3234675.785
6198,0,1985,9.580057292,297894.4375,3234558.105,297894.4375,3234562.895,297894.4375,3234567.685
6199,0,1985,52.58978516,297894.4375,3234624.795,297894.4375,3234651.09,297894.4375,3234677.385
6203,0,1986,16.89311721,297896.4375,3234553.992,297896.4375,3234562.439,297896.4375,3234570.885
6204,0,1986,53.93172065,297896.4375,3234625.053,297896.4375,3234652.019,297896.4375,3234678.985
6208,0,1987,19.50790544,297898.4375,3234553.659,297898.4375,3234563.413,297898.4375,3234573.167
6209,0,1987,54.72131304,297898.4375,3234625.864,297898.4375,3234653.224,297898.4375,3234680.585
6211,0,1988,21.063461,297900.4375,3234553.325,297900.4375,3234563.857,297900.4375,3234574.389
6212,0,1988,52.02712354,297900.4375,3234628.263,297900.4375,3234654.277,297900.4375,3234680.291
6214,0,1989,22.67446865,297902.4375,3234552.937,297902.4375,3234564.274,297902.4375,3234575.611
6215,0,1989,49.02712354,297902.4375,3234630.663,297902.4375,3234655.177,297902.4375,3234679.691
6217,0,1990,24.89669087,297904.4375,3234551.937,297904.4375,3234564.385,297904.4375,3234576.833
6218,0,1990,46.02712354,297904.4375,3234633.064,297904.4375,3234656.077,297904.4375,3234679.091
6220,0,1991,27.1189131,297906.4375,3234550.937,297906.4375,3234564.496,297906.4375,3234578.055
6221,0,1991,43.02712354,297906.4375,3234635.464,297906.4375,3234656.977,297906.4375,3234678.491
6223,0,1992,28.73391588,297908.4375,3234549.937,297908.4375,3234564.303,297908.4375,3234578.67
6224,0,1992,40.02712354,297908.4375,3234637.864,297908.4375,3234657.877,297908.4375,3234677.891
6226,0,1993,31.98607913,297910.4375,3234547.042,297910.4375,3234563.035,297910.4375,3234579.028
6227,0,1993,37.26329248,297910.4375,3234640.027,297910.4375,3234658.659,297910.4375,3234677.291
6229,0,1994,38.34322198,297912.4375,3234541.042,297912.4375,3234560.213,297912.4375,3234579.385
6230,0,1994,35.03829248,297912.4375,3234641.652,297912.4375,3234659.171,297912.4375,3234676.691
6232,0,1995,41.10493092,297914.4375,3234538.637,297914.4375,3234559.189,297914.4375,3234579.742
6233,0,1995,32.81329248,297914.4375,3234643.277,297914.4375,3234659.684,297914.4375,3234676.091
6235,0,1996,40.63854436,297916.4375,3234539.46,297916.4375,3234559.78,297916.4375,3234580.099
6236,0,1996,29.60324784,297916.4375,3234644.902,297916.4375,3234659.704,297916.4375,3234674.506
6238,0,1997,40.17215781,297918.4375,3234540.284,297918.4375,3234560.37,297918.4375,3234580.456
6239,0,1997,26.31158117,297918.4375,3234646.527,297918.4375,3234659.683,297918.4375,3234672.839
6241,0,1998,39.70577125,297920.4375,3234541.108,297920.4375,3234560.96,297920.4375,3234580.813
6242,0,1998,23.01991451,297920.4375,3234648.152,297920.4375,3234659.662,297920.4375,3234671.172
6245,0,1999,38.46149636,297922.4375,3234542.042,297922.4375,3234561.273,297922.4375,3234580.504
6246,0,1999,19.72824784,297922.4375,3234649.777,297922.4375,3234659.641,297922.4375,3234669.506
6249,0,2000,31.56813316,297924.4375,3234547.023,297924.4375,3234562.807,297924.4375,3234578.591
6250,0,2000,13.69175711,297924.4375,3234654.147,297924.4375,3234660.993,297924.4375,3234667.839
6253,0,2001,23.65508968,297926.4375,3234553.023,297926.4375,3234564.85,297926.4375,3234576.678
6254,0,2001,7.525090444,297926.4375,3234658.647,297926.4375,3234662.41,297926.4375,3234666.172
6257,0,2002,17.01922204,297928.4375,3234557.746,297928.4375,3234566.255,297928.4375,3234574.765
6258,0,2002,1.358423777,297928.4375,3234663.147,297928.4375,3234663.826,297928.4375,3234664.506
6261,0,2003,12.4395119,297930.4375,3234560.412,297930.4375,3234566.632,297930.4375,3234572.852
6264,0,2004,7.849679138,297932.4375,3234563.089,297932.4375,3234567.014,297932.4375,3234570.939
6291,0,2020,6.421908694,297964.4375,3235190.476,297964.4375,3235193.687,297964.4375,3235196.898
6293,0,2021,8.165606175,297966.4375,3235190.262,297966.4375,3235194.345,297966.4375,3235198.427
6296,0,2022,7.966647479,297968.4375,3235190.047,297968.4375,3235194.031,297968.4375,3235198.014
6299,0,2023,7.590024102,297970.4375,3235189.833,297970.4375,3235193.628,297970.4375,3235197.423
6302,0,2024,7.213400726,297972.4375,3235189.619,297972.4375,3235193.226,297972.4375,3235196.832
6304,0,2025,6.896913106,297974.4375,3235189.405,297974.4375,3235192.853,297974.4375,3235196.302
6306,0,2026,6.662219228,297976.4375,3235189.19,297976.4375,3235192.521,297976.4375,3235195.853
6308,0,2027,6.42752535,297978.4375,3235188.976,297978.4375,3235192.19,297978.4375,3235195.404
6310,0,2028,6.192831473,297980.4375,3235188.762,297980.4375,3235191.858,297980.4375,3235194.955
6312,0,2029,6.148331767,297982.4375,3235188.547,297982.4375,3235191.622,297982.4375,3235194.696
6315,0,2030,6.269594226,297984.4375,3235188.333,297984.4375,3235191.468,297984.4375,3235194.603
6317,0,2031,6.237532441,297986.4375,3235188.272,297986.4375,3235191.391,297986.4375,3235194.51
6319,0,2032,6.150623162,297988.4375,3235188.337,297988.4375,3235191.412,297988.4375,3235194.487
6321,0,2033,6.58166488,297990.4375,3235188.395,297990.4375,3235191.686,297990.4375,3235194.977
6323,0,2034,7.071460797,297992.4375,3235188.395,297992.4375,3235191.931,297992.4375,3235195.467
6325,0,2035,7.561256714,297994.4375,3235188.395,297994.4375,3235192.176,297994.4375,3235195.957
6326,0,2036,8.177313338,297996.4375,3235188.395,297996.4375,3235192.484,297996.4375,3235196.573
6327,0,2037,8.680910148,297998.4375,3235188.926,297998.4375,3235193.267,297998.4375,3235197.607
6328,0,2037,5.848724175,297998.4375,3235204.003,297998.4375,3235206.928,297998.4375,3235209.852
6329,0,2038,9.134747747,298000.4375,3235189.507,298000.4375,3235194.074,298000.4375,3235198.642
6330,0,2038,11.7308334,298000.4375,3235199.835,298000.4375,3235205.701,298000.4375,3235211.566
6331,0,2039,22.45019262,298002.4375,3235189.84,298002.4375,3235201.066,298002.4375,3235212.291
6332,0,2040,22.2716212,298004.4375,3235189.876,298004.4375,3235201.012,298004.4375,3235212.148
6333,0,2041,22.09304977,298006.4375,3235189.912,298006.4375,3235200.958,298006.4375,3235212.005
6334,0,2042,21.67722578,298008.4375,3235189.948,298008.4375,3235200.786,298008.4375,3235211.625
6335,0,2043,20.29782328,298010.4375,3235189.994,298010.4375,3235200.143,298010.4375,3235210.291
6336,0,2043,11.49312367,298010.4375,3235215.97,298010.4375,3235221.716,298010.4375,3235227.463
6337,0,2044,17.73372072,298012.4375,3235191.224,298012.4375,3235200.091,298012.4375,3235208.958
6338,0,2044,19.66142039,298012.4375,3235211.684,298012.4375,3235221.515,298012.4375,3235231.345
6339,0,2045,15.21510144,298014.4375,3235192.455,298014.4375,3235200.063,298014.4375,3235207.67
6340,0,2045,22.2010145,298014.4375,3235210.443,298014.4375,3235221.543,298014.4375,3235232.644
6341,0,2046,12.72943025,298016.4375,3235193.686,298016.4375,3235200.051,298016.4375,3235206.415
6342,0,2046,24.16579807,298016.4375,3235209.201,298016.4375,3235221.284,298016.4375,3235233.367
6343,0,2047,9.940877724,298018.4375,3235195.22,298018.4375,3235200.19,298018.4375,3235205.16
6344,0,2047,25.84377714,298018.4375,3235208.247,298018.4375,3235221.169,298018.4375,3235234.09
6345,0,2048,7.123475762,298020.4375,3235196.782,298020.4375,3235200.344,298020.4375,3235203.906
6346,0,2048,27.3980633,298020.4375,3235207.294,298020.4375,3235220.993,298020.4375,3235234.692
6347,0,2049,27.68377758,298022.4375,3235206.342,298022.4375,3235220.184,298022.4375,3235234.026
6348,0,2050,27.52460014,298024.4375,3235205.834,298024.4375,3235219.597,298024.4375,3235233.359
6349,0,2051,27.13485655,298026.4375,3235205.557,298026.4375,3235219.125,298026.4375,3235232.692
6350,0,2052,26.33823143,298028.4375,3235205.281,298028.4375,3235218.45,298028.4375,3235231.619
6351,0,2053,25.53823143,298030.4375,3235205.004,298030.4375,3235217.773,298030.4375,3235230.542
