FID,Id,POINT_X,POINT_Y
606,0,296574.322400000000000,3235603.632640000000000
607,0,296576.322400000000000,3235603.632640000000000
608,0,296578.322400000000000,3235603.632640000000000
609,0,296580.322400000000000,3235603.632640000000000
610,0,296570.322400000000000,3235605.632640000000000
611,0,296572.322400000000000,3235605.632640000000000
612,0,296574.322400000000000,3235605.632640000000000
613,0,296576.322400000000000,3235605.632640000000000
614,0,296578.322400000000000,3235605.632640000000000
615,0,296570.322400000000000,3235607.632640000000000
616,0,296572.322400000000000,3235607.632640000000000
617,0,296574.322400000000000,3235607.632640000000000
618,0,296576.322400000000000,3235607.632640000000000
619,0,296578.322400000000000,3235607.632640000000000
620,0,296568.322400000000000,3235609.632640000000000
621,0,296570.322400000000000,3235609.632640000000000
622,0,296572.322400000000000,3235609.632640000000000
623,0,296574.322400000000000,3235609.632640000000000
624,0,296576.322400000000000,3235609.632640000000000
625,0,296578.322400000000000,3235609.632640000000000
626,0,296568.322400000000000,3235611.632640000000000
627,0,296570.322400000000000,3235611.632640000000000
628,0,296572.322400000000000,3235611.632640000000000
629,0,296574.322400000000000,3235611.632640000000000
630,0,296576.322400000000000,3235611.632640000000000
631,0,296566.322400000000000,3235613.632640000000000
632,0,296568.322400000000000,3235613.632640000000000
633,0,296570.322400000000000,3235613.632640000000000
634,0,296572.322400000000000,3235613.632640000000000
635,0,296574.322400000000000,3235613.632640000000000
636,0,296576.322400000000000,3235613.632640000000000
637,0,296566.322400000000000,3235615.632640000000000
638,0,296568.322400000000000,3235615.632640000000000
639,0,296570.322400000000000,3235615.632640000000000
640,0,296572.322400000000000,3235615.632640000000000
641,0,296574.322400000000000,3235615.632640000000000
642,0,296564.322400000000000,3235617.632640000000000
643,0,296566.322400000000000,3235617.632640000000000
644,0,296568.322400000000000,3235617.632640000000000
645,0,296570.322400000000000,3235617.632640000000000
646,0,296572.322400000000000,3235617.632640000000000
647,0,296574.322400000000000,3235617.632640000000000
648,0,296564.322400000000000,3235619.632640000000000
649,0,296566.322400000000000,3235619.632640000000000
650,0,296568.322400000000000,3235619.632640000000000
651,0,296570.322400000000000,3235619.632640000000000
652,0,296572.322400000000000,3235619.632640000000000
653,0,296562.322400000000000,3235621.632640000000000
654,0,296564.322400000000000,3235621.632640000000000
655,0,296566.322400000000000,3235621.632640000000000
656,0,296568.322400000000000,3235621.632640000000000
657,0,296570.322400000000000,3235621.632640000000000
658,0,296572.322400000000000,3235621.632640000000000
659,0,296562.322400000000000,3235623.632640000000000
660,0,296564.322400000000000,3235623.632640000000000
661,0,296566.322400000000000,3235623.632640000000000
662,0,296568.322400000000000,3235623.632640000000000
663,0,296570.322400000000000,3235623.632640000000000
664,0,296560.322400000000000,3235625.632640000000000
665,0,296562.322400000000000,3235625.632640000000000
666,0,296564.322400000000000,3235625.632640000000000
667,0,296566.322400000000000,3235625.632640000000000
668,0,296568.322400000000000,3235625.632640000000000
669,0,296570.322400000000000,3235625.632640000000000
670,0,296560.322400000000000,3235627.632640000000000
671,0,296562.322400000000000,3235627.632640000000000
672,0,296564.322400000000000,3235627.632640000000000
673,0,296566.322400000000000,3235627.632640000000000
674,0,296568.322400000000000,3235627.632640000000000
675,0,296558.322400000000000,3235629.632640000000000
676,0,296560.322400000000000,3235629.632640000000000
677,0,296562.322400000000000,3235629.632640000000000
678,0,296564.322400000000000,3235629.632640000000000
679,0,296566.322400000000000,3235629.632640000000000
680,0,296568.322400000000000,3235629.632640000000000
681,0,296558.322400000000000,3235631.632640000000000
682,0,296560.322400000000000,3235631.632640000000000
683,0,296562.322400000000000,3235631.632640000000000
684,0,296564.322400000000000,3235631.632640000000000
685,0,296566.322400000000000,3235631.632640000000000
686,0,296556.322400000000000,3235633.632640000000000
687,0,296558.322400000000000,3235633.632640000000000
688,0,296560.322400000000000,3235633.632640000000000
689,0,296562.322400000000000,3235633.632640000000000
690,0,296564.322400000000000,3235633.632640000000000
691,0,296566.322400000000000,3235633.632640000000000
692,0,296556.322400000000000,3235635.632640000000000
693,0,296558.322400000000000,3235635.632640000000000
694,0,296560.322400000000000,3235635.632640000000000
695,0,296562.322400000000000,3235635.632640000000000
696,0,296564.322400000000000,3235635.632640000000000
697,0,296556.322400000000000,3235637.632640000000000
698,0,296558.322400000000000,3235637.632640000000000
699,0,296560.322400000000000,3235637.632640000000000
700,0,296562.322400000000000,3235637.632640000000000
701,0,296564.322400000000000,3235637.632640000000000
702,0,296554.322400000000000,3235639.632640000000000
703,0,296556.322400000000000,3235639.632640000000000
704,0,296558.322400000000000,3235639.632640000000000
705,0,296560.322400000000000,3235639.632640000000000
706,0,296562.322400000000000,3235639.632640000000000
707,0,296554.322400000000000,3235641.632640000000000
708,0,296556.322400000000000,3235641.632640000000000
709,0,296558.322400000000000,3235641.632640000000000
710,0,296560.322400000000000,3235641.632640000000000
711,0,296562.322400000000000,3235641.632640000000000
712,0,296552.322400000000000,3235643.632640000000000
713,0,296554.322400000000000,3235643.632640000000000
714,0,296556.322400000000000,3235643.632640000000000
715,0,296558.322400000000000,3235643.632640000000000
716,0,296560.322400000000000,3235643.632640000000000
717,0,296552.322400000000000,3235645.632640000000000
718,0,296554.322400000000000,3235645.632640000000000
719,0,296556.322400000000000,3235645.632640000000000
720,0,296558.322400000000000,3235645.632640000000000
721,0,296560.322400000000000,3235645.632640000000000
722,0,296550.322400000000000,3235647.632640000000000
723,0,296552.322400000000000,3235647.632640000000000
724,0,296554.322400000000000,3235647.632640000000000
725,0,296556.322400000000000,3235647.632640000000000
726,0,296558.322400000000000,3235647.632640000000000
727,0,296550.322400000000000,3235649.632640000000000
728,0,296552.322400000000000,3235649.632640000000000
729,0,296554.322400000000000,3235649.632640000000000
730,0,296556.322400000000000,3235649.632640000000000
731,0,296558.322400000000000,3235649.632640000000000
732,0,296548.322400000000000,3235651.632640000000000
733,0,296550.322400000000000,3235651.632640000000000
734,0,296552.322400000000000,3235651.632640000000000
735,0,296554.322400000000000,3235651.632640000000000
736,0,296556.322400000000000,3235651.632640000000000
737,0,296548.322400000000000,3235653.632640000000000
738,0,296550.322400000000000,3235653.632640000000000
739,0,296552.322400000000000,3235653.632640000000000
740,0,296554.322400000000000,3235653.632640000000000
741,0,296556.322400000000000,3235653.632640000000000
742,0,296546.322400000000000,3235655.632640000000000
743,0,296548.322400000000000,3235655.632640000000000
744,0,296550.322400000000000,3235655.632640000000000
745,0,296552.322400000000000,3235655.632640000000000
746,0,296554.322400000000000,3235655.632640000000000
747,0,296546.322400000000000,3235657.632640000000000
748,0,296548.322400000000000,3235657.632640000000000
749,0,296550.322400000000000,3235657.632640000000000
750,0,296552.322400000000000,3235657.632640000000000
751,0,296554.322400000000000,3235657.632640000000000
752,0,296544.322400000000000,3235659.632640000000000
753,0,296546.322400000000000,3235659.632640000000000
754,0,296548.322400000000000,3235659.632640000000000
755,0,296550.322400000000000,3235659.632640000000000
756,0,296552.322400000000000,3235659.632640000000000
757,0,296544.322400000000000,3235661.632640000000000
758,0,296546.322400000000000,3235661.632640000000000
759,0,296548.322400000000000,3235661.632640000000000
760,0,296550.322400000000000,3235661.632640000000000
761,0,296552.322400000000000,3235661.632640000000000
762,0,296542.322400000000000,3235663.632640000000000
763,0,296544.322400000000000,3235663.632640000000000
764,0,296546.322400000000000,3235663.632640000000000
765,0,296548.322400000000000,3235663.632640000000000
766,0,296550.322400000000000,3235663.632640000000000
767,0,296542.322400000000000,3235665.632640000000000
768,0,296544.322400000000000,3235665.632640000000000
769,0,296546.322400000000000,3235665.632640000000000
770,0,296548.322400000000000,3235665.632640000000000
771,0,296550.322400000000000,3235665.632640000000000
772,0,296540.322400000000000,3235667.632640000000000
773,0,296542.322400000000000,3235667.632640000000000
774,0,296544.322400000000000,3235667.632640000000000
775,0,296546.322400000000000,3235667.632640000000000
776,0,296548.322400000000000,3235667.632640000000000
777,0,296540.322400000000000,3235669.632640000000000
778,0,296542.322400000000000,3235669.632640000000000
779,0,296544.322400000000000,3235669.632640000000000
780,0,296546.322400000000000,3235669.632640000000000
781,0,296548.322400000000000,3235669.632640000000000
782,0,296538.322400000000000,3235671.632640000000000
783,0,296540.322400000000000,3235671.632640000000000
784,0,296542.322400000000000,3235671.632640000000000
785,0,296544.322400000000000,3235671.632640000000000
786,0,296546.322400000000000,3235671.632640000000000
787,0,296538.322400000000000,3235673.632640000000000
788,0,296540.322400000000000,3235673.632640000000000
789,0,296542.322400000000000,3235673.632640000000000
790,0,296544.322400000000000,3235673.632640000000000
791,0,296546.322400000000000,3235673.632640000000000
792,0,296536.322400000000000,3235675.632640000000000
793,0,296538.322400000000000,3235675.632640000000000
794,0,296540.322400000000000,3235675.632640000000000
795,0,296542.322400000000000,3235675.632640000000000
796,0,296544.322400000000000,3235675.632640000000000
797,0,296536.322400000000000,3235677.632640000000000
798,0,296538.322400000000000,3235677.632640000000000
799,0,296540.322400000000000,3235677.632640000000000
800,0,296542.322400000000000,3235677.632640000000000
801,0,296544.322400000000000,3235677.632640000000000
802,0,296534.322400000000000,3235679.632640000000000
803,0,296536.322400000000000,3235679.632640000000000
804,0,296538.322400000000000,3235679.632640000000000
805,0,296540.322400000000000,3235679.632640000000000
806,0,296542.322400000000000,3235679.632640000000000
807,0,296534.322400000000000,3235681.632640000000000
808,0,296536.322400000000000,3235681.632640000000000
809,0,296538.322400000000000,3235681.632640000000000
810,0,296540.322400000000000,3235681.632640000000000
811,0,296542.322400000000000,3235681.632640000000000
812,0,296532.322400000000000,3235683.632640000000000
813,0,296534.322400000000000,3235683.632640000000000
814,0,296536.322400000000000,3235683.632640000000000
815,0,296538.322400000000000,3235683.632640000000000
816,0,296540.322400000000000,3235683.632640000000000
817,0,296532.322400000000000,3235685.632640000000000
818,0,296534.322400000000000,3235685.632640000000000
819,0,296536.322400000000000,3235685.632640000000000
820,0,296538.322400000000000,3235685.632640000000000
821,0,296540.322400000000000,3235685.632640000000000
822,0,296530.322400000000000,3235687.632640000000000
823,0,296532.322400000000000,3235687.632640000000000
824,0,296534.322400000000000,3235687.632640000000000
825,0,296536.322400000000000,3235687.632640000000000
826,0,296538.322400000000000,3235687.632640000000000
827,0,296530.322400000000000,3235689.632640000000000
828,0,296532.322400000000000,3235689.632640000000000
829,0,296534.322400000000000,3235689.632640000000000
830,0,296536.322400000000000,3235689.632640000000000
831,0,296538.322400000000000,3235689.632640000000000
832,0,296528.322400000000000,3235691.632640000000000
833,0,296530.322400000000000,3235691.632640000000000
834,0,296532.322400000000000,3235691.632640000000000
835,0,296534.322400000000000,3235691.632640000000000
836,0,296536.322400000000000,3235691.632640000000000
837,0,296528.322400000000000,3235693.632640000000000
838,0,296530.322400000000000,3235693.632640000000000
839,0,296532.322400000000000,3235693.632640000000000
840,0,296534.322400000000000,3235693.632640000000000
841,0,296536.322400000000000,3235693.632640000000000
842,0,296526.322400000000000,3235695.632640000000000
843,0,296528.322400000000000,3235695.632640000000000
844,0,296530.322400000000000,3235695.632640000000000
845,0,296532.322400000000000,3235695.632640000000000
846,0,296534.322400000000000,3235695.632640000000000
847,0,296526.322400000000000,3235697.632640000000000
848,0,296528.322400000000000,3235697.632640000000000
849,0,296530.322400000000000,3235697.632640000000000
850,0,296532.322400000000000,3235697.632640000000000
