FID,point,elev_ft,transect,element,type,F8,POINT_X,POINT_Y,POINT_Z,POINT_M
171,824.000000000000000,-1.532000000000000,7.000000000000000,3.000000000000000,ROCK TOP, ,294419.741618999980000,3239145.424449999800000,-1.532000000000000,1.000000000000000
172,825.000000000000000,-1.577000000000000,7.000000000000000,3.000000000000000,ROCK TOP, ,294420.451736000020000,3239145.660420000100000,-1.577000000000000,1.000000000000000
173,826.000000000000000,-1.573000000000000,7.000000000000000,3.000000000000000,ROCK TOP, ,294421.069152000010000,3239146.213580000200000,-1.573000000000000,1.000000000000000
174,827.000000000000000,-1.643000000000000,7.000000000000000,3.000000000000000,ROCK TOP, ,294421.577769000030000,3239146.340919999900000,-1.643000000000000,1.000000000000000
175,828.000000000000000,-1.845000000000000,7.000000000000000,3.000000000000000,ROCK TOP, ,294422.137403999980000,3239146.267250000000000,-1.845000000000000,1.000000000000000
176,829.000000000000000,-1.247000000000000,7.000000000000000,3.000000000000000,ROCK TOP, ,294422.950002999980000,3239146.367610000100000,-1.247000000000000,1.000000000000000
177,830.000000000000000,-1.405000000000000,7.000000000000000,3.000000000000000,ROCK TOP, ,294423.612810000020000,3239146.988969999800000,-1.405000000000000,1.000000000000000
178,831.000000000000000,-1.685000000000000,7.000000000000000,3.000000000000000,ROCK TOP, ,294424.315034999980000,3239147.407290000000000,-1.685000000000000,1.000000000000000
179,832.000000000000000,-2.433000000000000,7.000000000000000,3.000000000000000,GS, ,294424.776197000000000,3239147.439019999900000,-2.433000000000000,1.000000000000000
180,833.000000000000000,-2.412000000000000,8.000000000000000,3.000000000000000,GS, ,294426.574428000020000,3239142.807130000100000,-2.412000000000000,1.000000000000000
181,834.000000000000000,-1.646000000000000,8.000000000000000,3.000000000000000,ROCK TOP, ,294425.878705999990000,3239142.543600000000000,-1.646000000000000,1.000000000000000
182,835.000000000000000,-1.461000000000000,8.000000000000000,3.000000000000000,ROCK TOP, ,294425.239030000000000,3239141.953749999900000,-1.461000000000000,1.000000000000000
183,836.000000000000000,-1.802000000000000,8.000000000000000,3.000000000000000,ROCK TOP, ,294424.433788000020000,3239141.501250000200000,-1.802000000000000,1.000000000000000
184,837.000000000000000,-1.781000000000000,8.000000000000000,3.000000000000000,ROCK TOP, ,294423.626920000010000,3239140.893929999800000,-1.781000000000000,1.000000000000000
185,838.000000000000000,-1.866000000000000,8.000000000000000,3.000000000000000,ROCK TOP, ,294422.751914000020000,3239140.089040000000000,-1.866000000000000,1.000000000000000
186,839.000000000000000,-1.732000000000000,8.000000000000000,3.000000000000000,ROCK TOP, ,294421.968922999980000,3239139.279410000000000,-1.732000000000000,1.000000000000000
187,840.000000000000000,-1.966000000000000,8.000000000000000,3.000000000000000,ROCK TOP, ,294420.966001999970000,3239138.523180000000000,-1.966000000000000,1.000000000000000
188,841.000000000000000,-1.716000000000000,8.000000000000000,3.000000000000000,ROCK TOP, ,294420.048591000030000,3239138.428280000100000,-1.716000000000000,1.000000000000000
189,842.000000000000000,-1.634000000000000,8.000000000000000,3.000000000000000,ROCK TOP, ,294419.245456999980000,3239137.651440000200000,-1.634000000000000,1.000000000000000
190,843.000000000000000,-1.764000000000000,8.000000000000000,3.000000000000000,ROCK TOP, ,294418.350128000020000,3239137.143939999900000,-1.764000000000000,1.000000000000000
191,844.000000000000000,-2.655000000000000,8.000000000000000,3.000000000000000,GS, ,294417.796855000020000,3239136.856029999900000,-2.655000000000000,1.000000000000000
192,845.000000000000000,-2.490000000000000,9.000000000000000,3.000000000000000,GS, ,294422.180461000010000,3239129.638199999900000,-2.490000000000000,1.000000000000000
193,846.000000000000000,-1.813000000000000,9.000000000000000,3.000000000000000,ROCK TOP, ,294422.775207999980000,3239130.035490000200000,-1.813000000000000,1.000000000000000
194,847.000000000000000,-2.016000000000000,9.000000000000000,3.000000000000000,ROCK TOP, ,294423.482011999990000,3239130.526010000100000,-2.016000000000000,1.000000000000000
195,848.000000000000000,-1.706000000000000,9.000000000000000,3.000000000000000,ROCK TOP, ,294424.124024000020000,3239130.711050000000000,-1.706000000000000,1.000000000000000
196,849.000000000000000,-1.461000000000000,9.000000000000000,3.000000000000000,ROCK TOP, ,294424.868943999990000,3239131.381699999800000,-1.461000000000000,1.000000000000000
197,850.000000000000000,-1.670000000000000,9.000000000000000,3.000000000000000,ROCK TOP, ,294425.557978999980000,3239131.754710000000000,-1.670000000000000,1.000000000000000
198,851.000000000000000,-1.677000000000000,9.000000000000000,3.000000000000000,ROCK TOP, ,294426.524916999970000,3239131.545270000100000,-1.677000000000000,1.000000000000000
199,852.000000000000000,-1.706000000000000,9.000000000000000,3.000000000000000,ROCK TOP, ,294427.011814000030000,3239132.020599999900000,-1.706000000000000,1.000000000000000
200,853.000000000000000,-1.701000000000000,9.000000000000000,3.000000000000000,ROCK TOP, ,294427.876289999990000,3239132.091870000100000,-1.701000000000000,1.000000000000000
201,854.000000000000000,-1.695000000000000,9.000000000000000,3.000000000000000,ROCK TOP, ,294428.717673000010000,3239132.493139999900000,-1.695000000000000,1.000000000000000
202,855.000000000000000,-1.756000000000000,9.000000000000000,3.000000000000000,ROCK TOP, ,294428.841019999990000,3239133.694620000200000,-1.756000000000000,1.000000000000000
203,856.000000000000000,-1.635000000000000,9.000000000000000,3.000000000000000,ROCK TOP, ,294429.487706999990000,3239133.963130000000000,-1.635000000000000,1.000000000000000
204,857.000000000000000,-1.727000000000000,9.000000000000000,3.000000000000000,ROCK TOP, ,294429.959065000000000,3239134.332210000100000,-1.727000000000000,1.000000000000000
205,858.000000000000000,-1.606000000000000,9.000000000000000,3.000000000000000,ROCK TOP, ,294430.801414999990000,3239134.953869999900000,-1.606000000000000,1.000000000000000
206,859.000000000000000,-2.680000000000000,9.000000000000000,3.000000000000000,GS, ,294431.403068999990000,3239135.124609999800000,-2.680000000000000,1.000000000000000
207,860.000000000000000,-2.843000000000000,10.000000000000000,3.000000000000000,GS, ,294436.771211999990000,3239121.939710000100000,-2.843000000000000,1.000000000000000
208,861.000000000000000,-1.588000000000000,10.000000000000000,3.000000000000000,ROCK TOP, ,294435.997911999990000,3239122.015199999800000,-1.588000000000000,1.000000000000000
209,862.000000000000000,-1.740000000000000,10.000000000000000,3.000000000000000,ROCK TOP, ,294435.187492000000000,3239121.563060000100000,-1.740000000000000,1.000000000000000
210,863.000000000000000,-1.723000000000000,10.000000000000000,3.000000000000000,ROCK TOP, ,294434.629047999970000,3239121.062130000000000,-1.723000000000000,1.000000000000000
211,864.000000000000000,-2.698000000000000,10.000000000000000,3.000000000000000,GS, ,294433.486389999980000,3239120.040970000000000,-2.698000000000000,1.000000000000000
212,865.000000000000000,-1.707000000000000,10.000000000000000,3.000000000000000,ROCK TOP, ,294432.996608000020000,3239121.584199999900000,-1.707000000000000,1.000000000000000
213,866.000000000000000,-1.798000000000000,10.000000000000000,3.000000000000000,ROCK TOP, ,294432.000156999970000,3239119.800660000200000,-1.798000000000000,1.000000000000000
214,867.000000000000000,-1.477000000000000,10.000000000000000,3.000000000000000,ROCK TOP, ,294430.614844000030000,3239119.670130000000000,-1.477000000000000,1.000000000000000
215,868.000000000000000,-1.827000000000000,10.000000000000000,3.000000000000000,ROCK TOP, ,294429.704298000030000,3239119.165500000100000,-1.827000000000000,1.000000000000000
216,869.000000000000000,-1.851000000000000,10.000000000000000,3.000000000000000,ROCK TOP, ,294429.310549999990000,3239118.639690000100000,-1.851000000000000,1.000000000000000
217,870.000000000000000,-2.475000000000000,10.000000000000000,3.000000000000000,GS, ,294428.479881000010000,3239118.065179999900000,-2.475000000000000,1.000000000000000
218,871.000000000000000,-2.526000000000000,10.000000000000000,3.000000000000000,GS, ,294427.811817999990000,3239117.649309999800000,-2.526000000000000,1.000000000000000
219,872.000000000000000,-2.803000000000000,1.000000000000000,4.000000000000000,GS, ,294477.334688999980000,3239066.435159999900000,-2.803000000000000,1.000000000000000
220,873.000000000000000,-1.440000000000000,1.000000000000000,4.000000000000000,ROCK TOP, ,294476.921542999970000,3239065.458070000200000,-1.440000000000000,1.000000000000000
221,874.000000000000000,-1.384000000000000,1.000000000000000,4.000000000000000,ROCK TOP, ,294476.274587000020000,3239064.658259999900000,-1.384000000000000,1.000000000000000
222,875.000000000000000,-1.427000000000000,1.000000000000000,4.000000000000000,ROCK TOP, ,294476.407187999980000,3239063.908780000200000,-1.427000000000000,1.000000000000000
223,876.000000000000000,-1.623000000000000,1.000000000000000,4.000000000000000,ROCK TOP, ,294476.133267000030000,3239063.065239999900000,-1.623000000000000,1.000000000000000
224,877.000000000000000,-1.574000000000000,1.000000000000000,4.000000000000000,ROCK TOP, ,294476.013937000010000,3239061.905799999800000,-1.574000000000000,1.000000000000000
225,878.000000000000000,-1.274000000000000,1.000000000000000,4.000000000000000,ROCK TOP, ,294475.370439000020000,3239061.261109999800000,-1.274000000000000,1.000000000000000
226,879.000000000000000,-1.476000000000000,1.000000000000000,4.000000000000000,ROCK TOP, ,294475.066081000030000,3239060.315710000200000,-1.476000000000000,1.000000000000000
227,880.000000000000000,-1.796000000000000,1.000000000000000,4.000000000000000,ROCK TOP, ,294474.796529999990000,3239059.805600000100000,-1.796000000000000,1.000000000000000
228,881.000000000000000,-1.498000000000000,1.000000000000000,4.000000000000000,ROCK TOP, ,294474.884732000010000,3239058.997070000000000,-1.498000000000000,1.000000000000000
229,882.000000000000000,-2.531000000000000,1.000000000000000,4.000000000000000,GS, ,294474.289753000020000,3239058.072749999800000,-2.531000000000000,1.000000000000000
230,883.000000000000000,-2.359000000000000,2.000000000000000,4.000000000000000,GS, ,294479.716878000010000,3239054.831259999900000,-2.359000000000000,1.000000000000000
231,884.000000000000000,-2.363000000000000,2.000000000000000,4.000000000000000,GS, ,294482.373571000000000,3239054.886310000000000,-2.363000000000000,1.000000000000000
232,885.000000000000000,-1.645000000000000,2.000000000000000,4.000000000000000,ROCK TOP, ,294482.547882999990000,3239055.202140000200000,-1.645000000000000,1.000000000000000
233,886.000000000000000,-1.683000000000000,2.000000000000000,4.000000000000000,ROCK TOP, ,294482.902800999990000,3239055.892889999800000,-1.683000000000000,1.000000000000000
234,887.000000000000000,-1.480000000000000,2.000000000000000,4.000000000000000,ROCK TOP, ,294483.311408000010000,3239056.481060000100000,-1.480000000000000,1.000000000000000
235,888.000000000000000,-1.676000000000000,2.000000000000000,4.000000000000000,ROCK TOP, ,294483.542140999980000,3239057.371609999800000,-1.676000000000000,1.000000000000000
236,889.000000000000000,-1.614000000000000,2.000000000000000,4.000000000000000,ROCK TOP, ,294484.053229000010000,3239057.788509999900000,-1.614000000000000,1.000000000000000
237,890.000000000000000,-1.667000000000000,2.000000000000000,4.000000000000000,ROCK TOP, ,294484.568311000010000,3239058.780280000100000,-1.667000000000000,1.000000000000000
238,891.000000000000000,-1.792000000000000,2.000000000000000,4.000000000000000,ROCK TOP, ,294485.185345000010000,3239059.038680000200000,-1.792000000000000,1.000000000000000
239,892.000000000000000,-1.715000000000000,2.000000000000000,4.000000000000000,ROCK TOP, ,294485.502647000020000,3239059.572149999900000,-1.715000000000000,1.000000000000000
240,893.000000000000000,-1.363000000000000,2.000000000000000,4.000000000000000,ROCK TOP, ,294485.957182999990000,3239060.006000000100000,-1.363000000000000,1.000000000000000
241,894.000000000000000,-1.539000000000000,2.000000000000000,4.000000000000000,ROCK TOP, ,294486.340371000000000,3239060.651690000200000,-1.539000000000000,1.000000000000000
242,895.000000000000000,-1.585000000000000,2.000000000000000,4.000000000000000,ROCK TOP, ,294486.612575999980000,3239061.437030000100000,-1.585000000000000,1.000000000000000
243,896.000000000000000,-2.166000000000000,2.000000000000000,4.000000000000000,GS, ,294485.423278999980000,3239063.557779999900000,-2.166000000000000,1.000000000000000
244,897.000000000000000,-1.619000000000000,2.000000000000000,4.000000000000000,ROCK TOP, ,294485.565726000000000,3239062.640569999800000,-1.619000000000000,1.000000000000000
245,898.000000000000000,-1.624000000000000,2.000000000000000,4.000000000000000,ROCK TOP, ,294484.910707000000000,3239062.502890000100000,-1.624000000000000,1.000000000000000
246,899.000000000000000,-1.657000000000000,2.000000000000000,4.000000000000000,ROCK TOP, ,294484.667707999990000,3239061.746570000000000,-1.657000000000000,1.000000000000000
247,900.000000000000000,-1.598000000000000,2.000000000000000,4.000000000000000,ROCK TOP, ,294485.000286999970000,3239061.106040000000000,-1.598000000000000,1.000000000000000
248,901.000000000000000,-1.557000000000000,2.000000000000000,4.000000000000000,ROCK TOP, ,294484.762570000020000,3239060.254259999800000,-1.557000000000000,1.000000000000000
249,902.000000000000000,-2.198000000000000,3.000000000000000,4.000000000000000,GS, ,294491.061473999990000,3239060.653150000100000,-2.198000000000000,1.000000000000000
250,903.000000000000000,-1.410000000000000,3.000000000000000,4.000000000000000,ROCK TOP, ,294491.255200000010000,3239059.744039999800000,-1.410000000000000,1.000000000000000
251,904.000000000000000,-1.410000000000000,3.000000000000000,4.000000000000000,ROCK TOP, ,294491.172492999990000,3239058.911050000200000,-1.410000000000000,1.000000000000000
252,905.000000000000000,-1.600000000000000,3.000000000000000,4.000000000000000,ROCK TOP, ,294490.917646999990000,3239058.052410000000000,-1.600000000000000,1.000000000000000
253,906.000000000000000,-1.517000000000000,3.000000000000000,4.000000000000000,ROCK TOP, ,294490.417712999970000,3239057.121179999800000,-1.517000000000000,1.000000000000000
254,907.000000000000000,-1.658000000000000,3.000000000000000,4.000000000000000,ROCK TOP, ,294490.113631999990000,3239056.315390000100000,-1.658000000000000,1.000000000000000
255,908.000000000000000,-1.605000000000000,3.000000000000000,4.000000000000000,ROCK TOP, ,294490.220464000010000,3239055.368309999800000,-1.605000000000000,1.000000000000000
256,909.000000000000000,-1.240000000000000,3.000000000000000,4.000000000000000,ROCK TOP, ,294490.010774999970000,3239054.479100000100000,-1.240000000000000,1.000000000000000
257,910.000000000000000,-1.460000000000000,3.000000000000000,4.000000000000000,ROCK TOP, ,294489.683070000030000,3239053.726850000200000,-1.460000000000000,1.000000000000000
258,911.000000000000000,-1.447000000000000,3.000000000000000,4.000000000000000,ROCK TOP, ,294489.566026000010000,3239052.763700000000000,-1.447000000000000,1.000000000000000
259,912.000000000000000,-2.331000000000000,3.000000000000000,4.000000000000000,GS, ,294489.326391000010000,3239051.651620000100000,-2.331000000000000,1.000000000000000
260,913.000000000000000,-2.565000000000000,4.000000000000000,4.000000000000000,GS, ,294497.296519000030000,3239048.966060000000000,-2.565000000000000,1.000000000000000
