FID,Id,station,POINT_X,POINT_Y
661,0,LCI26,298311.4375,3235200.733
662,0,LCI26,298313.4375,3235200.733
663,0,LCI26,298315.4375,3235200.733
664,0,LCI26,298317.4375,3235200.733
665,0,LCI26,298319.4375,3235200.733
666,0,LCI26,298321.4375,3235200.733
667,0,LCI26,298323.4375,3235200.733
668,0,LCI26,298325.4375,3235200.733
669,0,LCI26,298327.4375,3235200.733
670,0,LCI26,298329.4375,3235200.733
671,0,LCI26,298331.4375,3235200.733
672,0,LCI26,298333.4375,3235200.733
673,0,LCI26,298335.4375,3235200.733
674,0,LCI26,298337.4375,3235200.733
675,0,LCI26,298339.4375,3235200.733
676,0,LCI26,298341.4375,3235200.733
677,0,LCI26,298343.4375,3235200.733
678,0,LCI26,298345.4375,3235200.733
679,0,LCI26,298347.4375,3235200.733
680,0,LCI26,298349.4375,3235200.733
681,0,LCI26,298351.4375,3235200.733
682,0,LCI26,298353.4375,3235200.733
683,0,LCI26,298355.4375,3235200.733
684,0,LCI26,298357.4375,3235200.733
685,0,LCI26,298297.4375,3235202.733
686,0,LCI26,298299.4375,3235202.733
687,0,LCI26,298301.4375,3235202.733
688,0,LCI26,298303.4375,3235202.733
689,0,LCI26,298305.4375,3235202.733
690,0,LCI26,298307.4375,3235202.733
691,0,LCI26,298309.4375,3235202.733
692,0,LCI26,298311.4375,3235202.733
693,0,LCI26,298313.4375,3235202.733
694,0,LCI26,298315.4375,3235202.733
695,0,LCI26,298317.4375,3235202.733
696,0,LCI26,298319.4375,3235202.733
697,0,LCI26,298321.4375,3235202.733
698,0,LCI26,298323.4375,3235202.733
699,0,LCI26,298325.4375,3235202.733
700,0,LCI26,298327.4375,3235202.733
701,0,LCI26,298329.4375,3235202.733
702,0,LCI26,298331.4375,3235202.733
703,0,LCI26,298333.4375,3235202.733
704,0,LCI26,298335.4375,3235202.733
705,0,LCI26,298337.4375,3235202.733
706,0,LCI26,298339.4375,3235202.733
707,0,LCI26,298341.4375,3235202.733
708,0,LCI26,298343.4375,3235202.733
709,0,LCI26,298345.4375,3235202.733
710,0,LCI26,298347.4375,3235202.733
711,0,LCI26,298349.4375,3235202.733
712,0,LCI26,298351.4375,3235202.733
713,0,LCI26,298353.4375,3235202.733
714,0,LCI26,298355.4375,3235202.733
715,0,LCI26,298297.4375,3235204.733
716,0,LCI26,298299.4375,3235204.733
717,0,LCI26,298301.4375,3235204.733
718,0,LCI26,298303.4375,3235204.733
719,0,LCI26,298305.4375,3235204.733
720,0,LCI26,298307.4375,3235204.733
721,0,LCI26,298309.4375,3235204.733
722,0,LCI26,298311.4375,3235204.733
723,0,LCI26,298313.4375,3235204.733
724,0,LCI26,298315.4375,3235204.733
725,0,LCI26,298317.4375,3235204.733
726,0,LCI26,298319.4375,3235204.733
727,0,LCI26,298321.4375,3235204.733
728,0,LCI26,298323.4375,3235204.733
729,0,LCI26,298325.4375,3235204.733
730,0,LCI26,298327.4375,3235204.733
731,0,LCI26,298329.4375,3235204.733
732,0,LCI26,298331.4375,3235204.733
733,0,LCI26,298333.4375,3235204.733
734,0,LCI26,298335.4375,3235204.733
735,0,LCI26,298337.4375,3235204.733
736,0,LCI26,298339.4375,3235204.733
737,0,LCI26,298341.4375,3235204.733
738,0,LCI26,298343.4375,3235204.733
739,0,LCI26,298345.4375,3235204.733
740,0,LCI26,298347.4375,3235204.733
741,0,LCI26,298349.4375,3235204.733
742,0,LCI26,298351.4375,3235204.733
743,0,LCI26,298353.4375,3235204.733
744,0,LCI26,298297.4375,3235206.733
745,0,LCI26,298299.4375,3235206.733
746,0,LCI26,298301.4375,3235206.733
747,0,LCI26,298303.4375,3235206.733
748,0,LCI26,298305.4375,3235206.733
749,0,LCI26,298307.4375,3235206.733
750,0,LCI26,298309.4375,3235206.733
751,0,LCI26,298311.4375,3235206.733
752,0,LCI26,298313.4375,3235206.733
753,0,LCI26,298315.4375,3235206.733
754,0,LCI26,298317.4375,3235206.733
755,0,LCI26,298319.4375,3235206.733
756,0,LCI26,298321.4375,3235206.733
757,0,LCI26,298323.4375,3235206.733
758,0,LCI26,298325.4375,3235206.733
759,0,LCI26,298327.4375,3235206.733
760,0,LCI26,298329.4375,3235206.733
761,0,LCI26,298331.4375,3235206.733
762,0,LCI26,298333.4375,3235206.733
763,0,LCI26,298335.4375,3235206.733
764,0,LCI26,298337.4375,3235206.733
765,0,LCI26,298339.4375,3235206.733
766,0,LCI26,298341.4375,3235206.733
767,0,LCI26,298343.4375,3235206.733
768,0,LCI26,298345.4375,3235206.733
769,0,LCI26,298347.4375,3235206.733
770,0,LCI26,298349.4375,3235206.733
771,0,LCI26,298351.4375,3235206.733
772,0,LCI26,298353.4375,3235206.733
773,0,LCI26,298299.4375,3235208.733
774,0,LCI26,298301.4375,3235208.733
775,0,LCI26,298303.4375,3235208.733
776,0,LCI26,298305.4375,3235208.733
777,0,LCI26,298307.4375,3235208.733
778,0,LCI26,298309.4375,3235208.733
779,0,LCI26,298311.4375,3235208.733
780,0,LCI26,298313.4375,3235208.733
781,0,LCI26,298315.4375,3235208.733
782,0,LCI26,298317.4375,3235208.733
783,0,LCI26,298319.4375,3235208.733
784,0,LCI26,298321.4375,3235208.733
785,0,LCI26,298323.4375,3235208.733
786,0,LCI26,298325.4375,3235208.733
787,0,LCI26,298327.4375,3235208.733
788,0,LCI26,298329.4375,3235208.733
789,0,LCI26,298331.4375,3235208.733
790,0,LCI26,298333.4375,3235208.733
791,0,LCI26,298335.4375,3235208.733
792,0,LCI26,298337.4375,3235208.733
793,0,LCI26,298339.4375,3235208.733
794,0,LCI26,298341.4375,3235208.733
795,0,LCI26,298343.4375,3235208.733
796,0,LCI26,298345.4375,3235208.733
797,0,LCI26,298347.4375,3235208.733
798,0,LCI26,298349.4375,3235208.733
799,0,LCI26,298351.4375,3235208.733
800,0,LCI26,298353.4375,3235208.733
801,0,LCI26,298301.4375,3235210.733
802,0,LCI26,298303.4375,3235210.733
803,0,LCI26,298305.4375,3235210.733
804,0,LCI26,298313.4375,3235210.733
805,0,LCI26,298315.4375,3235210.733
806,0,LCI26,298317.4375,3235210.733
807,0,LCI26,298319.4375,3235210.733
808,0,LCI26,298321.4375,3235210.733
809,0,LCI26,298323.4375,3235210.733
810,0,LCI26,298325.4375,3235210.733
811,0,LCI26,298327.4375,3235210.733
812,0,LCI26,298329.4375,3235210.733
813,0,LCI26,298331.4375,3235210.733
814,0,LCI26,298333.4375,3235210.733
815,0,LCI26,298335.4375,3235210.733
816,0,LCI26,298337.4375,3235210.733
817,0,LCI26,298339.4375,3235210.733
818,0,LCI26,298341.4375,3235210.733
819,0,LCI26,298343.4375,3235210.733
820,0,LCI26,298345.4375,3235210.733
821,0,LCI26,298347.4375,3235210.733
822,0,LCI26,298349.4375,3235210.733
823,0,LCI26,298351.4375,3235210.733
824,0,LCI26,298319.4375,3235212.733
825,0,LCI26,298321.4375,3235212.733
826,0,LCI26,298323.4375,3235212.733
827,0,LCI26,298325.4375,3235212.733
828,0,LCI26,298327.4375,3235212.733
829,0,LCI26,298329.4375,3235212.733
830,0,LCI26,298331.4375,3235212.733
831,0,LCI26,298333.4375,3235212.733
832,0,LCI26,298335.4375,3235212.733
833,0,LCI26,298337.4375,3235212.733
834,0,LCI26,298339.4375,3235212.733
835,0,LCI26,298341.4375,3235212.733
836,0,LCI26,298343.4375,3235212.733
837,0,LCI26,298345.4375,3235212.733
838,0,LCI26,298347.4375,3235212.733
839,0,LCI26,298349.4375,3235212.733
840,0,LCI26,298351.4375,3235212.733
841,0,LCI26,298321.4375,3235214.733
842,0,LCI26,298323.4375,3235214.733
843,0,LCI26,298325.4375,3235214.733
844,0,LCI26,298327.4375,3235214.733
845,0,LCI26,298329.4375,3235214.733
846,0,LCI26,298331.4375,3235214.733
847,0,LCI26,298333.4375,3235214.733
848,0,LCI26,298335.4375,3235214.733
849,0,LCI26,298337.4375,3235214.733
850,0,LCI26,298339.4375,3235214.733
851,0,LCI26,298341.4375,3235214.733
852,0,LCI26,298343.4375,3235214.733
853,0,LCI26,298345.4375,3235214.733
854,0,LCI26,298347.4375,3235214.733
855,0,LCI26,298349.4375,3235214.733
856,0,LCI26,298351.4375,3235214.733
857,0,LCI26,298321.4375,3235216.733
858,0,LCI26,298323.4375,3235216.733
859,0,LCI26,298325.4375,3235216.733
860,0,LCI26,298327.4375,3235216.733
861,0,LCI26,298329.4375,3235216.733
862,0,LCI26,298331.4375,3235216.733
863,0,LCI26,298333.4375,3235216.733
864,0,LCI26,298335.4375,3235216.733
865,0,LCI26,298337.4375,3235216.733
866,0,LCI26,298339.4375,3235216.733
867,0,LCI26,298341.4375,3235216.733
868,0,LCI26,298343.4375,3235216.733
869,0,LCI26,298345.4375,3235216.733
870,0,LCI26,298347.4375,3235216.733
871,0,LCI26,298349.4375,3235216.733
872,0,LCI26,298351.4375,3235216.733
873,0,LCI26,298323.4375,3235218.733
874,0,LCI26,298325.4375,3235218.733
875,0,LCI26,298327.4375,3235218.733
876,0,LCI26,298329.4375,3235218.733
877,0,LCI26,298331.4375,3235218.733
878,0,LCI26,298333.4375,3235218.733
879,0,LCI26,298335.4375,3235218.733
880,0,LCI26,298337.4375,3235218.733
881,0,LCI26,298339.4375,3235218.733
882,0,LCI26,298341.4375,3235218.733
883,0,LCI26,298343.4375,3235218.733
884,0,LCI26,298345.4375,3235218.733
885,0,LCI26,298347.4375,3235218.733
886,0,LCI26,298349.4375,3235218.733
887,0,LCI26,298351.4375,3235218.733
888,0,LCI26,298323.4375,3235220.733
889,0,LCI26,298325.4375,3235220.733
890,0,LCI26,298327.4375,3235220.733
891,0,LCI26,298329.4375,3235220.733
892,0,LCI26,298331.4375,3235220.733
893,0,LCI26,298333.4375,3235220.733
894,0,LCI26,298335.4375,3235220.733
895,0,LCI26,298337.4375,3235220.733
896,0,LCI26,298339.4375,3235220.733
897,0,LCI26,298341.4375,3235220.733
898,0,LCI26,298343.4375,3235220.733
899,0,LCI26,298345.4375,3235220.733
900,0,LCI26,298347.4375,3235220.733
901,0,LCI26,298349.4375,3235220.733
902,0,LCI26,298351.4375,3235220.733
903,0,LCI26,298323.4375,3235222.733
904,0,LCI26,298325.4375,3235222.733
905,0,LCI26,298327.4375,3235222.733
906,0,LCI26,298329.4375,3235222.733
907,0,LCI26,298331.4375,3235222.733
908,0,LCI26,298333.4375,3235222.733
909,0,LCI26,298335.4375,3235222.733
910,0,LCI26,298337.4375,3235222.733
911,0,LCI26,298339.4375,3235222.733
912,0,LCI26,298341.4375,3235222.733
913,0,LCI26,298343.4375,3235222.733
914,0,LCI26,298345.4375,3235222.733
915,0,LCI26,298347.4375,3235222.733
916,0,LCI26,298349.4375,3235222.733
917,0,LCI26,298323.4375,3235224.733
918,0,LCI26,298325.4375,3235224.733
919,0,LCI26,298327.4375,3235224.733
920,0,LCI26,298329.4375,3235224.733
921,0,LCI26,298331.4375,3235224.733
922,0,LCI26,298333.4375,3235224.733
923,0,LCI26,298335.4375,3235224.733
924,0,LCI26,298337.4375,3235224.733
925,0,LCI26,298339.4375,3235224.733
926,0,LCI26,298341.4375,3235224.733
927,0,LCI26,298343.4375,3235224.733
928,0,LCI26,298345.4375,3235224.733
929,0,LCI26,298347.4375,3235224.733
930,0,LCI26,298349.4375,3235224.733
931,0,LCI26,298325.4375,3235226.733
932,0,LCI26,298327.4375,3235226.733
933,0,LCI26,298329.4375,3235226.733
934,0,LCI26,298331.4375,3235226.733
935,0,LCI26,298333.4375,3235226.733
936,0,LCI26,298335.4375,3235226.733
937,0,LCI26,298337.4375,3235226.733
938,0,LCI26,298339.4375,3235226.733
939,0,LCI26,298341.4375,3235226.733
940,0,LCI26,298343.4375,3235226.733
941,0,LCI26,298345.4375,3235226.733
942,0,LCI26,298347.4375,3235226.733
943,0,LCI26,298325.4375,3235228.733
944,0,LCI26,298327.4375,3235228.733
945,0,LCI26,298329.4375,3235228.733
946,0,LCI26,298331.4375,3235228.733
947,0,LCI26,298333.4375,3235228.733
948,0,LCI26,298335.4375,3235228.733
949,0,LCI26,298337.4375,3235228.733
950,0,LCI26,298339.4375,3235228.733
951,0,LCI26,298341.4375,3235228.733
952,0,LCI26,298343.4375,3235228.733
953,0,LCI26,298327.4375,3235230.733
954,0,LCI26,298329.4375,3235230.733
955,0,LCI26,298331.4375,3235230.733
956,0,LCI26,298333.4375,3235230.733
957,0,LCI26,298335.4375,3235230.733
958,0,LCI26,298337.4375,3235230.733
959,0,LCI26,298339.4375,3235230.733
960,0,LCI26,298331.4375,3235232.733
961,0,LCI25,298599.4375,3235528.733
962,0,LCI25,298601.4375,3235528.733
963,0,LCI25,298603.4375,3235528.733
964,0,LCI25,298605.4375,3235528.733
965,0,LCI25,298607.4375,3235528.733
966,0,LCI25,298609.4375,3235528.733
967,0,LCI25,298595.4375,3235530.733
968,0,LCI25,298597.4375,3235530.733
969,0,LCI25,298599.4375,3235530.733
970,0,LCI25,298601.4375,3235530.733
971,0,LCI25,298603.4375,3235530.733
972,0,LCI25,298605.4375,3235530.733
973,0,LCI25,298607.4375,3235530.733
974,0,LCI25,298609.4375,3235530.733
975,0,LCI25,298611.4375,3235530.733
976,0,LCI25,298613.4375,3235530.733
977,0,LCI25,298591.4375,3235532.733
978,0,LCI25,298593.4375,3235532.733
979,0,LCI25,298595.4375,3235532.733
980,0,LCI25,298597.4375,3235532.733
981,0,LCI25,298599.4375,3235532.733
982,0,LCI25,298601.4375,3235532.733
983,0,LCI25,298603.4375,3235532.733
984,0,LCI25,298605.4375,3235532.733
985,0,LCI25,298607.4375,3235532.733
986,0,LCI25,298609.4375,3235532.733
987,0,LCI25,298611.4375,3235532.733
988,0,LCI25,298613.4375,3235532.733
989,0,LCI25,298589.4375,3235534.733
990,0,LCI25,298591.4375,3235534.733
991,0,LCI25,298593.4375,3235534.733
992,0,LCI25,298595.4375,3235534.733
993,0,LCI25,298597.4375,3235534.733
994,0,LCI25,298599.4375,3235534.733
995,0,LCI25,298601.4375,3235534.733
996,0,LCI25,298603.4375,3235534.733
997,0,LCI25,298605.4375,3235534.733
998,0,LCI25,298607.4375,3235534.733
999,0,LCI25,298609.4375,3235534.733
1000,0,LCI25,298611.4375,3235534.733
1001,0,LCI25,298613.4375,3235534.733
1002,0,LCI25,298587.4375,3235536.733
1003,0,LCI25,298589.4375,3235536.733
1004,0,LCI25,298591.4375,3235536.733
1005,0,LCI25,298593.4375,3235536.733
1006,0,LCI25,298595.4375,3235536.733
1007,0,LCI25,298597.4375,3235536.733
1008,0,LCI25,298599.4375,3235536.733
1009,0,LCI25,298601.4375,3235536.733
1010,0,LCI25,298603.4375,3235536.733
1011,0,LCI25,298605.4375,3235536.733
1012,0,LCI25,298607.4375,3235536.733
1013,0,LCI25,298609.4375,3235536.733
1014,0,LCI25,298611.4375,3235536.733
1015,0,LCI25,298613.4375,3235536.733
1016,0,LCI25,298587.4375,3235538.733
1017,0,LCI25,298589.4375,3235538.733
1018,0,LCI25,298591.4375,3235538.733
1019,0,LCI25,298593.4375,3235538.733
1020,0,LCI25,298595.4375,3235538.733
1021,0,LCI25,298597.4375,3235538.733
1022,0,LCI25,298599.4375,3235538.733
1023,0,LCI25,298601.4375,3235538.733
1024,0,LCI25,298603.4375,3235538.733
1025,0,LCI25,298605.4375,3235538.733
1026,0,LCI25,298607.4375,3235538.733
1027,0,LCI25,298609.4375,3235538.733
1028,0,LCI25,298611.4375,3235538.733
1029,0,LCI25,298613.4375,3235538.733
1030,0,LCI25,298585.4375,3235540.733
1031,0,LCI25,298587.4375,3235540.733
1032,0,LCI25,298589.4375,3235540.733
1033,0,LCI25,298591.4375,3235540.733
1034,0,LCI25,298593.4375,3235540.733
1035,0,LCI25,298595.4375,3235540.733
1036,0,LCI25,298597.4375,3235540.733
1037,0,LCI25,298599.4375,3235540.733
1038,0,LCI25,298601.4375,3235540.733
1039,0,LCI25,298603.4375,3235540.733
1040,0,LCI25,298605.4375,3235540.733
1041,0,LCI25,298607.4375,3235540.733
1042,0,LCI25,298609.4375,3235540.733
1043,0,LCI25,298611.4375,3235540.733
1044,0,LCI25,298613.4375,3235540.733
1045,0,LCI25,298585.4375,3235542.733
1046,0,LCI25,298587.4375,3235542.733
1047,0,LCI25,298589.4375,3235542.733
1048,0,LCI25,298591.4375,3235542.733
1049,0,LCI25,298593.4375,3235542.733
1050,0,LCI25,298595.4375,3235542.733
1051,0,LCI25,298597.4375,3235542.733
1052,0,LCI25,298599.4375,3235542.733
1053,0,LCI25,298601.4375,3235542.733
1054,0,LCI25,298603.4375,3235542.733
1055,0,LCI25,298605.4375,3235542.733
1056,0,LCI25,298607.4375,3235542.733
1057,0,LCI25,298609.4375,3235542.733
1058,0,LCI25,298611.4375,3235542.733
1059,0,LCI25,298583.4375,3235544.733
1060,0,LCI25,298585.4375,3235544.733
1061,0,LCI25,298587.4375,3235544.733
1062,0,LCI25,298589.4375,3235544.733
1063,0,LCI25,298591.4375,3235544.733
1064,0,LCI25,298593.4375,3235544.733
1065,0,LCI25,298595.4375,3235544.733
1066,0,LCI25,298597.4375,3235544.733
1067,0,LCI25,298599.4375,3235544.733
1068,0,LCI25,298601.4375,3235544.733
1069,0,LCI25,298603.4375,3235544.733
1070,0,LCI25,298605.4375,3235544.733
1071,0,LCI25,298607.4375,3235544.733
1072,0,LCI25,298609.4375,3235544.733
1073,0,LCI25,298611.4375,3235544.733
1074,0,LCI25,298583.4375,3235546.733
1075,0,LCI25,298585.4375,3235546.733
1076,0,LCI25,298587.4375,3235546.733
1077,0,LCI25,298589.4375,3235546.733
1078,0,LCI25,298591.4375,3235546.733
1079,0,LCI25,298593.4375,3235546.733
1080,0,LCI25,298595.4375,3235546.733
1081,0,LCI25,298597.4375,3235546.733
1082,0,LCI25,298599.4375,3235546.733
1083,0,LCI25,298601.4375,3235546.733
1084,0,LCI25,298603.4375,3235546.733
1085,0,LCI25,298605.4375,3235546.733
1086,0,LCI25,298607.4375,3235546.733
1087,0,LCI25,298609.4375,3235546.733
1088,0,LCI3,298715.4375,3235546.733
1089,0,LCI3,298717.4375,3235546.733
1090,0,LCI3,298719.4375,3235546.733
1091,0,LCI25,298581.4375,3235548.733
1092,0,LCI25,298583.4375,3235548.733
1093,0,LCI25,298585.4375,3235548.733
1094,0,LCI25,298587.4375,3235548.733
1095,0,LCI25,298589.4375,3235548.733
1096,0,LCI25,298591.4375,3235548.733
1097,0,LCI25,298593.4375,3235548.733
1098,0,LCI25,298595.4375,3235548.733
1099,0,LCI25,298597.4375,3235548.733
1100,0,LCI25,298599.4375,3235548.733
1101,0,LCI25,298601.4375,3235548.733
1102,0,LCI25,298603.4375,3235548.733
1103,0,LCI25,298605.4375,3235548.733
1104,0,LCI25,298607.4375,3235548.733
1105,0,LCI25,298609.4375,3235548.733
1106,0,LCI3,298715.4375,3235548.733
1107,0,LCI3,298717.4375,3235548.733
1108,0,LCI3,298719.4375,3235548.733
1109,0,LCI3,298721.4375,3235548.733
1110,0,LCI25,298581.4375,3235550.733
1111,0,LCI25,298583.4375,3235550.733
1112,0,LCI25,298585.4375,3235550.733
1113,0,LCI25,298587.4375,3235550.733
1114,0,LCI25,298589.4375,3235550.733
1115,0,LCI25,298591.4375,3235550.733
1116,0,LCI25,298593.4375,3235550.733
1117,0,LCI25,298595.4375,3235550.733
1118,0,LCI25,298597.4375,3235550.733
1119,0,LCI25,298599.4375,3235550.733
1120,0,LCI25,298601.4375,3235550.733
1121,0,LCI25,298603.4375,3235550.733
1122,0,LCI25,298605.4375,3235550.733
1123,0,LCI25,298607.4375,3235550.733
1124,0,LCI3,298713.4375,3235550.733
1125,0,LCI3,298715.4375,3235550.733
1126,0,LCI3,298717.4375,3235550.733
1127,0,LCI3,298719.4375,3235550.733
1128,0,LCI3,298721.4375,3235550.733
1129,0,LCI25,298581.4375,3235552.733
1130,0,LCI25,298583.4375,3235552.733
1131,0,LCI25,298585.4375,3235552.733
1132,0,LCI25,298587.4375,3235552.733
1133,0,LCI25,298589.4375,3235552.733
1134,0,LCI25,298591.4375,3235552.733
1135,0,LCI25,298593.4375,3235552.733
1136,0,LCI25,298595.4375,3235552.733
1137,0,LCI25,298597.4375,3235552.733
1138,0,LCI25,298599.4375,3235552.733
1139,0,LCI25,298601.4375,3235552.733
1140,0,LCI25,298603.4375,3235552.733
1141,0,LCI25,298605.4375,3235552.733
1142,0,LCI3,298713.4375,3235552.733
1143,0,LCI3,298715.4375,3235552.733
1144,0,LCI3,298717.4375,3235552.733
1145,0,LCI3,298719.4375,3235552.733
1146,0,LCI3,298721.4375,3235552.733
1147,0,LCI25,298579.4375,3235554.733
1148,0,LCI25,298581.4375,3235554.733
1149,0,LCI25,298583.4375,3235554.733
1150,0,LCI25,298585.4375,3235554.733
1151,0,LCI25,298587.4375,3235554.733
1152,0,LCI25,298589.4375,3235554.733
1153,0,LCI25,298591.4375,3235554.733
1154,0,LCI25,298593.4375,3235554.733
1155,0,LCI25,298595.4375,3235554.733
1156,0,LCI25,298597.4375,3235554.733
1157,0,LCI25,298599.4375,3235554.733
1158,0,LCI25,298601.4375,3235554.733
1159,0,LCI25,298603.4375,3235554.733
1160,0,LCI25,298605.4375,3235554.733
1161,0,LCI3,298711.4375,3235554.733
1162,0,LCI3,298713.4375,3235554.733
1163,0,LCI3,298715.4375,3235554.733
1164,0,LCI3,298717.4375,3235554.733
1165,0,LCI3,298719.4375,3235554.733
1166,0,LCI3,298721.4375,3235554.733
1167,0,LCI25,298579.4375,3235556.733
1168,0,LCI25,298581.4375,3235556.733
1169,0,LCI25,298583.4375,3235556.733
1170,0,LCI25,298585.4375,3235556.733
1171,0,LCI25,298587.4375,3235556.733
1172,0,LCI25,298589.4375,3235556.733
1173,0,LCI25,298591.4375,3235556.733
1174,0,LCI25,298593.4375,3235556.733
1175,0,LCI25,298595.4375,3235556.733
1176,0,LCI25,298597.4375,3235556.733
1177,0,LCI25,298599.4375,3235556.733
1178,0,LCI25,298601.4375,3235556.733
1179,0,LCI25,298603.4375,3235556.733
1180,0,LCI3,298709.4375,3235556.733
1181,0,LCI3,298711.4375,3235556.733
1182,0,LCI3,298713.4375,3235556.733
1183,0,LCI3,298715.4375,3235556.733
1184,0,LCI3,298717.4375,3235556.733
1185,0,LCI3,298719.4375,3235556.733
1186,0,LCI3,298721.4375,3235556.733
1187,0,LCI3,298723.4375,3235556.733
1188,0,LCI25,298579.4375,3235558.733
1189,0,LCI25,298581.4375,3235558.733
1190,0,LCI25,298583.4375,3235558.733
1191,0,LCI25,298585.4375,3235558.733
1192,0,LCI25,298587.4375,3235558.733
1193,0,LCI25,298589.4375,3235558.733
1194,0,LCI25,298591.4375,3235558.733
1195,0,LCI25,298593.4375,3235558.733
1196,0,LCI25,298595.4375,3235558.733
1197,0,LCI25,298597.4375,3235558.733
1198,0,LCI25,298599.4375,3235558.733
1199,0,LCI25,298601.4375,3235558.733
1200,0,LCI25,298603.4375,3235558.733
1201,0,LCI3,298709.4375,3235558.733
1202,0,LCI3,298711.4375,3235558.733
1203,0,LCI3,298713.4375,3235558.733
1204,0,LCI3,298715.4375,3235558.733
1205,0,LCI3,298717.4375,3235558.733
1206,0,LCI3,298719.4375,3235558.733
1207,0,LCI3,298721.4375,3235558.733
1208,0,LCI3,298723.4375,3235558.733
1209,0,LCI25,298579.4375,3235560.733
1210,0,LCI25,298581.4375,3235560.733
1211,0,LCI25,298583.4375,3235560.733
1212,0,LCI25,298585.4375,3235560.733
1213,0,LCI25,298587.4375,3235560.733
1214,0,LCI25,298589.4375,3235560.733
1215,0,LCI25,298591.4375,3235560.733
1216,0,LCI25,298593.4375,3235560.733
1217,0,LCI25,298595.4375,3235560.733
1218,0,LCI25,298597.4375,3235560.733
1219,0,LCI25,298599.4375,3235560.733
1220,0,LCI25,298601.4375,3235560.733
1221,0,LCI3,298707.4375,3235560.733
1222,0,LCI3,298709.4375,3235560.733
1223,0,LCI3,298711.4375,3235560.733
1224,0,LCI3,298713.4375,3235560.733
1225,0,LCI3,298715.4375,3235560.733
1226,0,LCI3,298717.4375,3235560.733
1227,0,LCI3,298719.4375,3235560.733
1228,0,LCI3,298721.4375,3235560.733
1229,0,LCI3,298723.4375,3235560.733
1230,0,LCI25,298579.4375,3235562.733
1231,0,LCI25,298581.4375,3235562.733
1232,0,LCI25,298583.4375,3235562.733
1233,0,LCI25,298585.4375,3235562.733
1234,0,LCI25,298587.4375,3235562.733
1235,0,LCI25,298589.4375,3235562.733
1236,0,LCI25,298591.4375,3235562.733
1237,0,LCI25,298593.4375,3235562.733
1238,0,LCI25,298595.4375,3235562.733
1239,0,LCI25,298597.4375,3235562.733
1240,0,LCI25,298599.4375,3235562.733
1241,0,LCI3,298705.4375,3235562.733
1242,0,LCI3,298707.4375,3235562.733
1243,0,LCI3,298709.4375,3235562.733
1244,0,LCI3,298711.4375,3235562.733
1245,0,LCI3,298713.4375,3235562.733
1246,0,LCI3,298715.4375,3235562.733
