FID,FID_wildre,Id,FID_reefma,Id_1,Harvest,Locality,Site,POLY_AREA,Bar,Quartile,POINT_X,POINT_Y
330,358349,0,14,0,yes,LC,I,1375.207951,19,1,298367.4375,3235124.733
331,358350,0,14,0,yes,LC,I,1375.207951,19,1,298369.4375,3235124.733
332,358351,0,14,0,yes,LC,I,1375.207951,19,1,298371.4375,3235124.733
333,359416,0,14,0,yes,LC,I,1375.207951,19,1,298319.4375,3235126.733
334,359417,0,14,0,yes,LC,I,1375.207951,19,1,298321.4375,3235126.733
335,359418,0,14,0,yes,LC,I,1375.207951,19,1,298323.4375,3235126.733
336,359419,0,14,0,yes,LC,I,1375.207951,19,1,298325.4375,3235126.733
337,359420,0,14,0,yes,LC,I,1375.207951,19,1,298327.4375,3235126.733
338,359421,0,14,0,yes,LC,I,1375.207951,19,1,298329.4375,3235126.733
339,359437,0,14,0,yes,LC,I,1375.207951,19,1,298361.4375,3235126.733
340,359438,0,14,0,yes,LC,I,1375.207951,19,1,298363.4375,3235126.733
341,359439,0,14,0,yes,LC,I,1375.207951,19,1,298365.4375,3235126.733
342,359440,0,14,0,yes,LC,I,1375.207951,19,1,298367.4375,3235126.733
343,359441,0,14,0,yes,LC,I,1375.207951,19,1,298369.4375,3235126.733
344,689164,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235730.733
345,689165,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235730.733
346,690253,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235732.733
347,690254,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235732.733
348,690255,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235732.733
349,690256,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235732.733
350,690257,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235732.733
351,691342,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235734.733
352,691343,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235734.733
353,691344,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235734.733
354,691345,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235734.733
355,691346,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235734.733
356,691347,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235734.733
357,691348,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235734.733
358,692432,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235736.733
359,692433,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235736.733
360,692434,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235736.733
361,692435,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235736.733
362,692436,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235736.733
363,692437,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235736.733
364,692438,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235736.733
365,692439,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235736.733
366,692440,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235736.733
367,693521,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235738.733
368,693522,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235738.733
369,693523,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235738.733
370,693524,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235738.733
371,693525,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235738.733
372,693526,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235738.733
373,693527,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235738.733
374,693528,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235738.733
375,693529,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235738.733
376,693530,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235738.733
377,693531,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235738.733
378,693532,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235738.733
379,694611,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235740.733
380,694612,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235740.733
381,694613,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235740.733
382,694614,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235740.733
383,694615,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235740.733
384,694616,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235740.733
385,694617,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235740.733
386,694618,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235740.733
387,694619,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235740.733
388,694620,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235740.733
389,694621,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235740.733
390,694622,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235740.733
391,694623,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235740.733
392,694624,0,13,0,yes,LC,I,2700.90951,2,2,298861.4375,3235740.733
393,695701,0,13,0,yes,LC,I,2700.90951,2,2,298833.4375,3235742.733
394,695702,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235742.733
395,695703,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235742.733
396,695704,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235742.733
397,695705,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235742.733
398,695706,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235742.733
399,695707,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235742.733
400,695708,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235742.733
401,695709,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235742.733
402,695710,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235742.733
403,695711,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235742.733
404,695712,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235742.733
405,695713,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235742.733
406,695714,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235742.733
407,695715,0,13,0,yes,LC,I,2700.90951,2,2,298861.4375,3235742.733
408,696792,0,13,0,yes,LC,I,2700.90951,2,2,298833.4375,3235744.733
409,696793,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235744.733
410,696794,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235744.733
411,696795,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235744.733
412,696796,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235744.733
413,696797,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235744.733
414,696798,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235744.733
415,696799,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235744.733
416,696800,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235744.733
417,696801,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235744.733
418,696802,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235744.733
419,696803,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235744.733
420,696804,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235744.733
421,696805,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235744.733
422,696806,0,13,0,yes,LC,I,2700.90951,2,2,298861.4375,3235744.733
423,697882,0,13,0,yes,LC,I,2700.90951,2,2,298831.4375,3235746.733
424,697883,0,13,0,yes,LC,I,2700.90951,2,2,298833.4375,3235746.733
425,697884,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235746.733
426,697885,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235746.733
427,697886,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235746.733
428,697887,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235746.733
429,697888,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235746.733
430,697889,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235746.733
431,697890,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235746.733
432,697891,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235746.733
433,697892,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235746.733
434,697893,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235746.733
435,697894,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235746.733
436,697895,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235746.733
437,697896,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235746.733
438,697897,0,13,0,yes,LC,I,2700.90951,2,2,298861.4375,3235746.733
439,697898,0,13,0,yes,LC,I,2700.90951,2,2,298863.4375,3235746.733
440,698973,0,13,0,yes,LC,I,2700.90951,2,2,298831.4375,3235748.733
441,698974,0,13,0,yes,LC,I,2700.90951,2,2,298833.4375,3235748.733
442,698975,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235748.733
443,698976,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235748.733
444,698977,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235748.733
445,698978,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235748.733
446,698979,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235748.733
447,698980,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235748.733
448,698981,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235748.733
449,698982,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235748.733
450,698983,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235748.733
451,698984,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235748.733
452,698985,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235748.733
453,698986,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235748.733
454,698987,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235748.733
455,698988,0,13,0,yes,LC,I,2700.90951,2,2,298861.4375,3235748.733
456,698989,0,13,0,yes,LC,I,2700.90951,2,2,298863.4375,3235748.733
457,700064,0,13,0,yes,LC,I,2700.90951,2,2,298831.4375,3235750.733
458,700065,0,13,0,yes,LC,I,2700.90951,2,2,298833.4375,3235750.733
459,700066,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235750.733
460,700067,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235750.733
461,700068,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235750.733
462,700069,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235750.733
463,700070,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235750.733
464,700071,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235750.733
465,700072,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235750.733
466,700073,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235750.733
467,700074,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235750.733
468,700075,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235750.733
469,700076,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235750.733
470,700077,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235750.733
471,700078,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235750.733
472,700079,0,13,0,yes,LC,I,2700.90951,2,2,298861.4375,3235750.733
473,700080,0,13,0,yes,LC,I,2700.90951,2,2,298863.4375,3235750.733
474,701154,0,13,0,yes,LC,I,2700.90951,2,2,298829.4375,3235752.733
475,701155,0,13,0,yes,LC,I,2700.90951,2,2,298831.4375,3235752.733
476,701156,0,13,0,yes,LC,I,2700.90951,2,2,298833.4375,3235752.733
477,701157,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235752.733
478,701158,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235752.733
479,701159,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235752.733
480,701160,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235752.733
481,701161,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235752.733
482,701162,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235752.733
483,701163,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235752.733
484,701164,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235752.733
485,701165,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235752.733
486,701166,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235752.733
487,701167,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235752.733
488,701168,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235752.733
489,701169,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235752.733
490,701170,0,13,0,yes,LC,I,2700.90951,2,2,298861.4375,3235752.733
491,701171,0,13,0,yes,LC,I,2700.90951,2,2,298863.4375,3235752.733
492,701172,0,13,0,yes,LC,I,2700.90951,2,2,298865.4375,3235752.733
493,702245,0,13,0,yes,LC,I,2700.90951,2,2,298829.4375,3235754.733
494,702246,0,13,0,yes,LC,I,2700.90951,2,2,298831.4375,3235754.733
495,702247,0,13,0,yes,LC,I,2700.90951,2,2,298833.4375,3235754.733
496,702248,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235754.733
497,702249,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235754.733
498,702250,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235754.733
499,702251,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235754.733
500,702252,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235754.733
501,702253,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235754.733
502,702254,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235754.733
503,702255,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235754.733
504,702256,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235754.733
505,702257,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235754.733
506,702258,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235754.733
507,702259,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235754.733
508,702260,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235754.733
509,702261,0,13,0,yes,LC,I,2700.90951,2,2,298861.4375,3235754.733
510,702262,0,13,0,yes,LC,I,2700.90951,2,2,298863.4375,3235754.733
511,702263,0,13,0,yes,LC,I,2700.90951,2,2,298865.4375,3235754.733
512,703336,0,13,0,yes,LC,I,2700.90951,2,2,298829.4375,3235756.733
513,703337,0,13,0,yes,LC,I,2700.90951,2,2,298831.4375,3235756.733
514,703338,0,13,0,yes,LC,I,2700.90951,2,2,298833.4375,3235756.733
515,703339,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235756.733
516,703340,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235756.733
517,703341,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235756.733
518,703342,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235756.733
519,703343,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235756.733
520,703344,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235756.733
521,703345,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235756.733
522,703346,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235756.733
523,703347,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235756.733
524,703348,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235756.733
525,703349,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235756.733
526,703350,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235756.733
527,703351,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235756.733
528,703352,0,13,0,yes,LC,I,2700.90951,2,2,298861.4375,3235756.733
529,703353,0,13,0,yes,LC,I,2700.90951,2,2,298863.4375,3235756.733
530,703354,0,13,0,yes,LC,I,2700.90951,2,2,298865.4375,3235756.733
531,704427,0,13,0,yes,LC,I,2700.90951,2,2,298829.4375,3235758.733
532,704428,0,13,0,yes,LC,I,2700.90951,2,2,298831.4375,3235758.733
533,704429,0,13,0,yes,LC,I,2700.90951,2,2,298833.4375,3235758.733
534,704430,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235758.733
535,704431,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235758.733
536,704432,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235758.733
537,704433,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235758.733
538,704434,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235758.733
539,704435,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235758.733
540,704436,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235758.733
541,704437,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235758.733
542,704438,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235758.733
543,704439,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235758.733
544,704440,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235758.733
545,704441,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235758.733
546,704442,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235758.733
547,704443,0,13,0,yes,LC,I,2700.90951,2,2,298861.4375,3235758.733
548,704444,0,13,0,yes,LC,I,2700.90951,2,2,298863.4375,3235758.733
549,704445,0,13,0,yes,LC,I,2700.90951,2,2,298865.4375,3235758.733
550,705518,0,13,0,yes,LC,I,2700.90951,2,2,298829.4375,3235760.733
551,705519,0,13,0,yes,LC,I,2700.90951,2,2,298831.4375,3235760.733
552,705520,0,13,0,yes,LC,I,2700.90951,2,2,298833.4375,3235760.733
553,705521,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235760.733
554,705522,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235760.733
555,705523,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235760.733
556,705524,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235760.733
557,705525,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235760.733
558,705526,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235760.733
559,705527,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235760.733
560,705528,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235760.733
561,705529,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235760.733
562,705530,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235760.733
563,705531,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235760.733
564,705532,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235760.733
565,705533,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235760.733
566,705534,0,13,0,yes,LC,I,2700.90951,2,2,298861.4375,3235760.733
567,705535,0,13,0,yes,LC,I,2700.90951,2,2,298863.4375,3235760.733
568,705536,0,13,0,yes,LC,I,2700.90951,2,2,298865.4375,3235760.733
569,706609,0,13,0,yes,LC,I,2700.90951,2,2,298829.4375,3235762.733
570,706610,0,13,0,yes,LC,I,2700.90951,2,2,298831.4375,3235762.733
571,706611,0,13,0,yes,LC,I,2700.90951,2,2,298833.4375,3235762.733
572,706612,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235762.733
573,706613,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235762.733
574,706614,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235762.733
575,706615,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235762.733
576,706616,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235762.733
577,706617,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235762.733
578,706618,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235762.733
579,706619,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235762.733
580,706620,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235762.733
581,706621,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235762.733
582,706622,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235762.733
583,706623,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235762.733
584,706624,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235762.733
585,706625,0,13,0,yes,LC,I,2700.90951,2,2,298861.4375,3235762.733
586,706626,0,13,0,yes,LC,I,2700.90951,2,2,298863.4375,3235762.733
587,706627,0,13,0,yes,LC,I,2700.90951,2,2,298865.4375,3235762.733
588,706628,0,13,0,yes,LC,I,2700.90951,2,2,298867.4375,3235762.733
589,707700,0,13,0,yes,LC,I,2700.90951,2,2,298829.4375,3235764.733
590,707701,0,13,0,yes,LC,I,2700.90951,2,2,298831.4375,3235764.733
591,707702,0,13,0,yes,LC,I,2700.90951,2,2,298833.4375,3235764.733
592,707703,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235764.733
593,707704,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235764.733
594,707705,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235764.733
595,707706,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235764.733
596,707707,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235764.733
597,707708,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235764.733
598,707709,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235764.733
599,707710,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235764.733
600,707711,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235764.733
601,707712,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235764.733
602,707713,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235764.733
603,707714,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235764.733
604,707715,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235764.733
605,707716,0,13,0,yes,LC,I,2700.90951,2,2,298861.4375,3235764.733
606,707717,0,13,0,yes,LC,I,2700.90951,2,2,298863.4375,3235764.733
607,707718,0,13,0,yes,LC,I,2700.90951,2,2,298865.4375,3235764.733
608,707719,0,13,0,yes,LC,I,2700.90951,2,2,298867.4375,3235764.733
609,708792,0,13,0,yes,LC,I,2700.90951,2,2,298831.4375,3235766.733
610,708793,0,13,0,yes,LC,I,2700.90951,2,2,298833.4375,3235766.733
611,708794,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235766.733
612,708795,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235766.733
613,708796,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235766.733
614,708797,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235766.733
615,708798,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235766.733
616,708799,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235766.733
617,708800,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235766.733
618,708801,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235766.733
619,708802,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235766.733
620,708803,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235766.733
621,708804,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235766.733
622,708805,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235766.733
623,708806,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235766.733
624,708807,0,13,0,yes,LC,I,2700.90951,2,2,298861.4375,3235766.733
625,708808,0,13,0,yes,LC,I,2700.90951,2,2,298863.4375,3235766.733
626,708809,0,13,0,yes,LC,I,2700.90951,2,2,298865.4375,3235766.733
627,708810,0,13,0,yes,LC,I,2700.90951,2,2,298867.4375,3235766.733
628,709884,0,13,0,yes,LC,I,2700.90951,2,2,298833.4375,3235768.733
629,709885,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235768.733
630,709886,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235768.733
631,709887,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235768.733
632,709888,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235768.733
633,709889,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235768.733
634,709890,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235768.733
635,709891,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235768.733
636,709892,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235768.733
637,709893,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235768.733
638,709894,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235768.733
639,709895,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235768.733
640,709896,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235768.733
641,709897,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235768.733
642,709898,0,13,0,yes,LC,I,2700.90951,2,2,298861.4375,3235768.733
643,709899,0,13,0,yes,LC,I,2700.90951,2,2,298863.4375,3235768.733
644,709900,0,13,0,yes,LC,I,2700.90951,2,2,298865.4375,3235768.733
645,709901,0,13,0,yes,LC,I,2700.90951,2,2,298867.4375,3235768.733
646,710975,0,13,0,yes,LC,I,2700.90951,2,2,298833.4375,3235770.733
647,710976,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235770.733
648,710977,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235770.733
649,710978,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235770.733
650,710979,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235770.733
651,710980,0,13,0,yes,LC,I,2700.90951,2,2,298843.4375,3235770.733
652,710981,0,13,0,yes,LC,I,2700.90951,2,2,298845.4375,3235770.733
653,710982,0,13,0,yes,LC,I,2700.90951,2,2,298847.4375,3235770.733
654,710983,0,13,0,yes,LC,I,2700.90951,2,2,298849.4375,3235770.733
655,710984,0,13,0,yes,LC,I,2700.90951,2,2,298851.4375,3235770.733
656,710985,0,13,0,yes,LC,I,2700.90951,2,2,298853.4375,3235770.733
657,710986,0,13,0,yes,LC,I,2700.90951,2,2,298855.4375,3235770.733
658,710987,0,13,0,yes,LC,I,2700.90951,2,2,298857.4375,3235770.733
659,710988,0,13,0,yes,LC,I,2700.90951,2,2,298859.4375,3235770.733
660,710989,0,13,0,yes,LC,I,2700.90951,2,2,298861.4375,3235770.733
661,710990,0,13,0,yes,LC,I,2700.90951,2,2,298863.4375,3235770.733
662,710991,0,13,0,yes,LC,I,2700.90951,2,2,298865.4375,3235770.733
663,710992,0,13,0,yes,LC,I,2700.90951,2,2,298867.4375,3235770.733
664,710993,0,13,0,yes,LC,I,2700.90951,2,2,298869.4375,3235770.733
665,712067,0,13,0,yes,LC,I,2700.90951,2,2,298835.4375,3235772.733
666,712068,0,13,0,yes,LC,I,2700.90951,2,2,298837.4375,3235772.733
667,712069,0,13,0,yes,LC,I,2700.90951,2,2,298839.4375,3235772.733
668,712070,0,13,0,yes,LC,I,2700.90951,2,2,298841.4375,3235772.733
