FID,point,depth_ft,date,POINT_X,POINT_Y
1364,PC1365,-2.55,9/7/2017 0:00,296369.7525,3235971.478
1365,PC1366,-2.48,9/7/2017 0:00,296364.725,3235967.789
1366,PC1367,-2.46,9/7/2017 0:00,296359.3779,3235964.857
1367,PC1368,-2.56,9/7/2017 0:00,296353.6338,3235962.565
1368,PC1369,-2.54,9/7/2017 0:00,296348.2355,3235959.724
1369,PC1370,-2.61,9/7/2017 0:00,296356.8056,3235928.096
1370,PC1371,-2.51,9/7/2017 0:00,296361.6315,3235932.097
1371,PC1372,-2.49,9/7/2017 0:00,296366.5648,3235935.822
1372,PC1373,-2.51,9/7/2017 0:00,296371.3248,3235939.955
1373,PC1374,-2.44,9/7/2017 0:00,296375.8445,3235944.51
1374,PC1375,-2.44,9/7/2017 0:00,296381.1691,3235947.656
1375,PC1376,-2.5,9/7/2017 0:00,296386.7807,3235950.138
1376,PC1377,-2.5,9/7/2017 0:00,296392.114,3235953.232
1377,PC1378,-2.52,9/7/2017 0:00,296397.8772,3235955.619
1378,PC1379,-2.61,9/7/2017 0:00,296404.0967,3235957.178
1379,PC1380,-2.69,9/7/2017 0:00,296409.8249,3235959.397
1380,PC1381,-2.73,9/7/2017 0:00,296415.4972,3235961.854
1381,PC1382,-2.85,9/7/2017 0:00,296420.9416,3235964.737
1382,PC1383,-3.25,9/7/2017 0:00,296426.1001,3235968.071
1383,PC1384,-3.9,9/7/2017 0:00,296431.2287,3235971.459
1384,PC1385,-4.49,9/7/2017 0:00,296436.5653,3235974.581
1385,PC1386,-4.59,9/7/2017 0:00,296441.8654,3235977.709
1386,PC1387,-4.66,9/7/2017 0:00,296447.201,3235980.711
1387,PC1388,-4.47,9/7/2017 0:00,296475.0399,3235962.441
1388,PC1389,-4.37,9/7/2017 0:00,296468.9208,3235960.85
1389,PC1390,-4.22,9/7/2017 0:00,296463.8103,3235957.437
1390,PC1391,-3.87,9/7/2017 0:00,296459.8251,3235951.938
1391,PC1392,-3.67,9/7/2017 0:00,296454.5319,3235948.908
1392,PC1393,-3.27,9/7/2017 0:00,296449.0886,3235946.135
1393,PC1394,-2.85,9/7/2017 0:00,296444.1066,3235942.419
1394,PC1395,-2.59,9/7/2017 0:00,296438.4495,3235939.961
1395,PC1396,-2.45,9/7/2017 0:00,296432.4771,3235938.068
1396,PC1397,-2.45,9/7/2017 0:00,296427.4529,3235934.41
1397,PC1398,-2.44,9/7/2017 0:00,296422.498,3235930.651
1398,PC1399,-2.45,9/7/2017 0:00,296417.0387,3235927.79
1399,PC1400,-2.43,9/7/2017 0:00,296410.9136,3235926.22
1400,PC1401,-2.38,9/7/2017 0:00,296405.5563,3235923.178
1401,PC1402,-2.37,9/7/2017 0:00,296400.3458,3235919.833
1402,PC1403,-2.35,9/7/2017 0:00,296394.5654,3235917.569
1403,PC1404,-2.36,9/7/2017 0:00,296388.063,3235916.792
1404,PC1405,-2.38,9/7/2017 0:00,296382.0467,3235915.097
1405,PC1406,-2.35,9/7/2017 0:00,296377.191,3235911.188
1406,PC1407,-2.37,9/7/2017 0:00,296372.2602,3235907.395
1407,PC1408,-2.63,9/7/2017 0:00,296371.0408,3235869.861
1408,PC1409,-2.46,9/7/2017 0:00,296376.9732,3235871.706
1409,PC1410,-2.44,9/7/2017 0:00,296382.0324,3235875.187
1410,PC1411,-2.47,9/7/2017 0:00,296386.8763,3235879.157
1411,PC1412,-2.41,9/7/2017 0:00,296392.1111,3235882.486
1412,PC1413,-2.4,9/7/2017 0:00,296397.924,3235884.628
1413,PC1414,-2.41,9/7/2017 0:00,296403.3373,3235887.448
1414,PC1415,-2.33,9/7/2017 0:00,296408.2988,3235891.267
1415,PC1416,-2.33,9/7/2017 0:00,296413.6589,3235894.276
1416,PC1417,-2.33,9/7/2017 0:00,296419.4777,3235896.403
1417,PC1418,-2.35,9/7/2017 0:00,296424.9492,3235899.252
1418,PC1419,-2.34,9/7/2017 0:00,296430.0476,3235902.683
1419,PC1420,-2.37,9/7/2017 0:00,296435.461,3235905.512
1420,PC1421,-2.38,9/7/2017 0:00,296441.1877,3235907.904
1421,PC1422,-2.39,9/7/2017 0:00,296446.6382,3235910.806
1422,PC1423,-2.42,9/7/2017 0:00,296451.6231,3235914.5
1423,PC1424,-2.56,9/7/2017 0:00,296457.4977,3235918.163
1424,PC1425,-2.91,9/7/2017 0:00,296463.0493,3235920.755
1425,PC1426,-3.24,9/7/2017 0:00,296468.8367,3235923.117
1426,PC1427,-3.4,9/7/2017 0:00,296474.9056,3235924.903
1427,PC1428,-3.36,9/7/2017 0:00,296481.0243,3235926.436
1428,PC1429,-3.41,9/7/2017 0:00,296486.4151,3235929.484
1429,PC1430,-3.51,9/7/2017 0:00,296490.8089,3235934.278
1430,PC1431,-3.76,9/7/2017 0:00,296495.3623,3235938.848
1431,PC1432,-4.02,9/7/2017 0:00,296500.6921,3235941.887
1432,PC1433,-2.55,9/7/2017 0:00,296585.3489,3235776.297
1433,PC1434,-2.52,9/7/2017 0:00,296579.9532,3235773.398
1434,PC1435,-2.59,9/7/2017 0:00,296574.3072,3235770.456
1435,PC1436,-2.63,9/7/2017 0:00,296569.9128,3235765.58
1436,PC1437,-2.58,9/7/2017 0:00,296565.2843,3235760.425
1437,PC1438,-2.59,9/7/2017 0:00,296560.3624,3235756.599
1438,PC1439,-2.64,9/7/2017 0:00,296554.5435,3235754.469
1439,PC1440,-2.68,9/7/2017 0:00,296548.0022,3235753.772
1440,PC1441,-2.69,9/7/2017 0:00,296542.0012,3235752.098
1441,PC1442,-2.79,9/7/2017 0:00,296536.5753,3235749.227
1442,PC1443,-2.83,9/7/2017 0:00,296530.7786,3235747.198
1443,PC1444,-2.79,9/7/2017 0:00,296524.7532,3235745.527
1444,PC1445,-2.72,9/7/2017 0:00,296518.9382,3235743.497
1445,PC1446,-2.71,9/7/2017 0:00,296513.3386,3235740.991
1446,PC1447,-2.69,9/7/2017 0:00,296508.111,3235737.777
1447,PC1448,-2.68,9/7/2017 0:00,296503.5717,3235733.07
1448,PC1449,-2.64,9/7/2017 0:00,296498.5745,3235729.366
1449,PC1450,-2.62,9/7/2017 0:00,296492.7268,3235727.431
1450,PC1451,-2.64,9/7/2017 0:00,296487.2139,3235724.729
1451,PC1452,-2.69,9/7/2017 0:00,296481.6825,3235721.99
1452,PC1453,-2.61,9/7/2017 0:00,296475.1295,3235721.36
1453,PC1454,-2.59,9/7/2017 0:00,296469.6622,3235718.642
1454,PC1455,-2.59,9/7/2017 0:00,296464.8023,3235714.587
1455,PC1456,-2.84,9/7/2017 0:00,296462.6264,3235681.054
1456,PC1457,-2.91,9/7/2017 0:00,296469.7742,3235681.383
1457,PC1458,-2.79,9/7/2017 0:00,296476.0031,3235682.619
1458,PC1459,-2.86,9/7/2017 0:00,296481.0691,3235686.179
1459,PC1460,-2.8,9/7/2017 0:00,296486.1901,3235689.747
1460,PC1461,-2.83,9/7/2017 0:00,296491.7331,3235692.407
1461,PC1462,-2.79,9/7/2017 0:00,296497.0325,3235695.462
1462,PC1463,-2.7,9/7/2017 0:00,296502.4527,3235698.369
1463,PC1464,-2.64,9/7/2017 0:00,296508.1156,3235700.79
1464,PC1465,-2.69,9/7/2017 0:00,296513.5361,3235703.746
1465,PC1466,-2.65,9/7/2017 0:00,296519.1545,3235707.021
1466,PC1467,-2.67,9/7/2017 0:00,296524.722,3235709.701
1467,PC1468,-2.63,9/7/2017 0:00,296530.3765,3235712.208
1468,PC1469,-2.62,9/7/2017 0:00,296535.8444,3235715.002
1469,PC1470,-2.65,9/7/2017 0:00,296540.8689,3235718.696
1470,PC1471,-2.64,9/7/2017 0:00,296546.0291,3235722.222
1471,PC1472,-2.63,9/7/2017 0:00,296551.2821,3235725.542
1472,PC1473,-2.69,9/7/2017 0:00,296556.3603,3235729.105
1473,PC1474,-2.61,9/7/2017 0:00,296561.8312,3235731.89
1474,PC1475,-2.57,9/7/2017 0:00,296567.8182,3235733.72
1475,PC1476,-2.59,9/7/2017 0:00,296573.7962,3235735.552
1476,PC1477,-2.62,9/7/2017 0:00,296579.6777,3235737.52
1477,PC1478,-2.67,9/7/2017 0:00,296585.6876,3235739.176
1478,PC1479,-2.74,9/7/2017 0:00,296597.0378,3235714.712
1479,PC1480,-2.7,9/7/2017 0:00,296592.4811,3235710.111
1480,PC1481,-2.62,9/7/2017 0:00,296587.0735,3235707.24
1481,PC1482,-2.72,9/7/2017 0:00,296581.9895,3235703.72
1482,PC1483,-2.78,9/7/2017 0:00,296577.0332,3235699.797
1483,PC1484,-2.8,9/7/2017 0:00,296571.7174,3235696.614
1484,PC1485,-2.78,9/7/2017 0:00,296565.9682,3235694.438
1485,PC1486,-2.7,9/7/2017 0:00,296559.8139,3235693.012
1486,PC1487,-2.57,9/7/2017 0:00,296554.457,3235690.006
1487,PC1488,-2.41,9/7/2017 0:00,296548.5035,3235688.179
1488,PC1489,-2.53,9/7/2017 0:00,296542.829,3235685.832
1489,PC1490,-2.45,9/7/2017 0:00,296537.993,3235681.712
1490,PC1491,-2.54,9/7/2017 0:00,296532.1488,3235679.482
1491,PC1492,-2.52,9/7/2017 0:00,296526.4863,3235677.101
1492,PC1493,-2.5,9/7/2017 0:00,296521.2044,3235673.961
1493,PC1494,-2.57,9/7/2017 0:00,296515.4306,3235671.76
1494,PC1495,-2.57,9/7/2017 0:00,296509.9544,3235669.073
1495,PC1496,-2.6,9/7/2017 0:00,296505.259,3235664.653
1496,PC1497,-2.69,9/7/2017 0:00,296500.5822,3235660.255
1497,PC1498,-2.72,9/7/2017 0:00,296494.3202,3235659.074
1498,PC1499,-2.78,9/7/2017 0:00,296487.7524,3235658.487
1499,PC1500,-2.82,9/7/2017 0:00,296481.9429,3235656.384
1500,PC1501,-2.85,9/7/2017 0:00,296476.3943,3235653.789
1501,PC1502,-2.87,9/7/2017 0:00,296471.0579,3235650.692
1502,PC1503,-3.07,9/7/2017 0:00,296484.2507,3235621.042
1503,PC1504,-3.03,9/7/2017 0:00,296490.7907,3235621.587
1504,PC1505,-2.95,9/7/2017 0:00,296496.6569,3235623.548
1505,PC1506,-2.91,9/7/2017 0:00,296501.9029,3235626.765
1506,PC1507,-2.98,9/7/2017 0:00,296507.0674,3235630.071
1507,PC1508,-2.93,9/7/2017 0:00,296512.1605,3235633.594
1508,PC1509,-2.85,9/7/2017 0:00,296517.2,3235637.267
1509,PC1510,-2.84,9/7/2017 0:00,296522.194,3235640.964
1510,PC1511,-2.79,9/7/2017 0:00,296527.1556,3235644.793
1511,PC1512,-2.75,9/7/2017 0:00,296532.3425,3235648.227
1512,PC1513,-2.74,9/7/2017 0:00,296537.8372,3235650.939
1513,PC1514,-2.77,9/7/2017 0:00,296543.35,3235653.641
1514,PC1515,-2.72,9/7/2017 0:00,296549.6359,3235654.761
1515,PC1516,-2.76,9/7/2017 0:00,296556.0708,3235655.49
1516,PC1517,-2.77,9/7/2017 0:00,296560.7884,3235660.025
1517,PC1518,-2.88,9/7/2017 0:00,296565.8459,3235663.652
1518,PC1519,-2.93,9/7/2017 0:00,296571.1341,3235666.823
1519,PC1520,-3.08,9/7/2017 0:00,296618.7559,3235690.363
1520,PC1521,-3.11,9/7/2017 0:00,296613.1651,3235687.817
1521,PC1522,-3.05,9/7/2017 0:00,296608.1587,3235684.101
1522,PC1523,-2.97,9/7/2017 0:00,296602.7115,3235681.23
1523,PC1524,-2.91,9/7/2017 0:00,296596.6924,3235679.581
1524,PC1525,-2.97,9/7/2017 0:00,296591.1954,3235676.586
1525,PC1526,-3,9/7/2017 0:00,296586.4977,3235672.258
1526,PC1527,-2.99,9/7/2017 0:00,296581.281,3235668.9
1527,PC1528,-3.05,9/7/2017 0:00,296575.5014,3235666.724
1528,PC1529,-3.01,9/7/2017 0:00,296569.7611,3235664.527
1529,PC1530,-2.96,9/7/2017 0:00,296563.9853,3235662.445
1530,PC1531,-2.84,9/7/2017 0:00,296558.3699,3235659.869
1531,PC1532,-2.9,9/7/2017 0:00,296552.971,3235656.955
1532,PC1533,-2.85,9/7/2017 0:00,296547.6257,3235653.882
1533,PC1534,-2.81,9/7/2017 0:00,296542.2769,3235650.758
1534,PC1535,-2.8,9/7/2017 0:00,296536.9343,3235647.648
1535,PC1536,-2.9,9/7/2017 0:00,296531.5622,3235644.661
1536,PC1537,-2.94,9/7/2017 0:00,296526.1779,3235641.665
1537,PC1538,-2.94,9/7/2017 0:00,296520.8037,3235638.779
1538,PC1539,-3.02,9/7/2017 0:00,296515.3361,3235636.021
1539,PC1540,-3.07,9/7/2017 0:00,296509.7485,3235633.493
1540,PC1541,-3.15,9/7/2017 0:00,296504.2178,3235630.848
1541,PC1542,-3.07,9/7/2017 0:00,296498.6872,3235628.207
1542,PC1543,-3.21,9/7/2017 0:00,296509.6518,3235600.357
1543,PC1544,-3.09,9/7/2017 0:00,296515.695,3235601.975
1544,PC1545,-3.03,9/7/2017 0:00,296521.0806,3235605.484
1545,PC1546,-2.97,9/7/2017 0:00,296526.2991,3235608.698
1546,PC1547,-2.88,9/7/2017 0:00,296531.6808,3235611.749
1547,PC1548,-2.94,9/7/2017 0:00,296536.8548,3235615.1
1548,PC1549,-2.88,9/7/2017 0:00,296541.7738,3235618.933
1549,PC1550,-2.81,9/7/2017 0:00,296547.7188,3235621.912
1550,PC1551,-2.76,9/7/2017 0:00,296553.6788,3235623.781
1551,PC1552,-2.78,9/7/2017 0:00,296559.209,3235626.377
1552,PC1553,-2.78,9/7/2017 0:00,296564.5668,3235629.483
1553,PC1554,-2.79,9/7/2017 0:00,296570.0656,3235632.317
1554,PC1555,-2.87,9/7/2017 0:00,296575.8275,3235634.554
1555,PC1556,-2.94,9/7/2017 0:00,296581.2543,3235637.531
1556,PC1557,-2.99,9/7/2017 0:00,296586.3267,3235641.125
1557,PC1558,-3,9/7/2017 0:00,296591.5073,3235644.54
1558,PC1559,-3.05,9/7/2017 0:00,296596.9545,3235647.402
1559,PC1560,-3.09,9/7/2017 0:00,296602.4886,3235650.092
1560,PC1561,-3.09,9/7/2017 0:00,296607.9234,3235652.932
1561,PC1562,-3.09,9/7/2017 0:00,296589.0458,3235471.371
1562,PC1563,-3.06,9/7/2017 0:00,296594.8138,3235473.614
1563,PC1564,-3.09,9/7/2017 0:00,296599.8888,3235477.156
1564,PC1565,-3.06,9/7/2017 0:00,296604.0105,3235482.577
1565,PC1566,-3.02,9/7/2017 0:00,296608.6951,3235486.804
1566,PC1567,-3.03,9/7/2017 0:00,296614.4183,3235489.151
1567,PC1568,-3.07,9/7/2017 0:00,296620.1862,3235491.376
1568,PC1569,-3.01,9/7/2017 0:00,296625.8605,3235493.705
1569,PC1570,-3.06,9/7/2017 0:00,296631.544,3235496.044
1570,PC1571,-3.1,9/7/2017 0:00,296636.8954,3235499.107
1571,PC1572,-3.12,9/7/2017 0:00,296642.0912,3235502.516
1572,PC1573,-3.08,9/7/2017 0:00,296647.5026,3235505.479
1573,PC1574,-3.1,9/7/2017 0:00,296652.941,3235508.38
1574,PC1575,-3.04,9/7/2017 0:00,296658.0456,3235511.827
1575,PC1576,-3.06,9/7/2017 0:00,296663.6557,3235515.565
1576,PC1577,-3.04,9/7/2017 0:00,296669.0512,3235518.442
1577,PC1578,-3.05,9/7/2017 0:00,296674.4959,3235521.368
1578,PC1579,-3.12,9/7/2017 0:00,296679.8912,3235524.23
1579,PC1580,-3.11,9/7/2017 0:00,296685.3953,3235526.966
1580,PC1581,-3.07,9/7/2017 0:00,296690.8097,3235529.916
1581,PC1582,-3.16,9/7/2017 0:00,296706.1076,3235503.348
1582,PC1583,-3.04,9/7/2017 0:00,296700.7293,3235500.346
1583,PC1584,-2.96,9/7/2017 0:00,296694.9584,3235498.118
1584,PC1585,-2.95,9/7/2017 0:00,296690.3119,3235493.716
1585,PC1586,-2.96,9/7/2017 0:00,296685.2937,3235490.034
1586,PC1587,-2.96,9/7/2017 0:00,296679.9093,3235487.032
1587,PC1588,-2.98,9/7/2017 0:00,296674.6541,3235483.809
1588,PC1589,-2.96,9/7/2017 0:00,296669.3296,3235480.675
1589,PC1590,-3.01,9/7/2017 0:00,296664.1016,3235477.419
1590,PC1591,-2.98,9/7/2017 0:00,296658.4305,3235475.108
1591,PC1592,-2.99,9/7/2017 0:00,296652.2937,3235473.59
1592,PC1593,-3.02,9/7/2017 0:00,296646.7621,3235470.839
1593,PC1594,-2.95,9/7/2017 0:00,296641.1326,3235468.4
1594,PC1595,-3.05,9/7/2017 0:00,296635.2711,3235466.277
1595,PC1596,-3.06,9/7/2017 0:00,296630.3526,3235462.502
1596,PC1597,-3.08,9/7/2017 0:00,296625.0829,3235459.356
1597,PC1598,-3.14,9/7/2017 0:00,296618.8031,3235457.51
1598,PC1599,-3.2,9/7/2017 0:00,296613.5449,3235454.296
1599,PC1600,-3.3,9/7/2017 0:00,296608.4999,3235450.694
1600,PC1601,-3.35,9/7/2017 0:00,296603.1913,3235447.636
1601,PC1602,-3.44,9/7/2017 0:00,296607.8834,3235411.286
1602,PC1603,-3.44,9/7/2017 0:00,296613.6419,3235413.486
1603,PC1604,-3.5,9/7/2017 0:00,296617.7418,3235418.85
1604,PC1605,-3.41,9/7/2017 0:00,296622.1474,3235423.607
1605,PC1606,-3.34,9/7/2017 0:00,296627.1798,3235427.155
1606,PC1607,-3.23,9/7/2017 0:00,296632.2873,3235430.583
1607,PC1608,-3.12,9/7/2017 0:00,296637.878,3235433.117
1608,PC1609,-2.96,9/7/2017 0:00,296643.6227,3235435.479
1609,PC1610,-2.82,9/7/2017 0:00,296649.1292,3235438.154
1610,PC1611,-2.81,9/7/2017 0:00,296655.0709,3235440.021
1611,PC1612,-2.72,9/7/2017 0:00,296661.3092,3235441.297
1612,PC1613,-2.7,9/7/2017 0:00,296667.3057,3235443.163
1613,PC1614,-2.77,9/7/2017 0:00,296671.9495,3235447.607
1614,PC1615,-2.78,9/7/2017 0:00,296676.2681,3235452.533
1615,PC1616,-2.78,9/7/2017 0:00,296681.076,3235456.561
1616,PC1617,-2.74,9/7/2017 0:00,296686.2919,3235459.833
1617,PC1618,-2.75,9/7/2017 0:00,296692.0093,3235462.205
1618,PC1619,-2.79,9/7/2017 0:00,296697.7326,3235464.567
1619,PC1620,-2.83,9/7/2017 0:00,296703.2462,3235467.355
1620,PC1621,-2.85,9/7/2017 0:00,296708.7628,3235470.137
1621,PC1622,-2.92,9/7/2017 0:00,296714.5002,3235472.362
1622,PC1623,-3.17,9/7/2017 0:00,296720.1186,3235474.926
1623,PC1624,-3.37,9/7/2017 0:00,296725.5095,3235477.974
1624,PC1625,-3.55,9/7/2017 0:00,296730.9418,3235480.888
1625,PC1626,-3.62,9/7/2017 0:00,296750.7458,3235458.342
1626,PC1627,-3.59,9/7/2017 0:00,296744.7176,3235456.695
1627,PC1628,-3.57,9/7/2017 0:00,296739.7912,3235452.345
1628,PC1629,-3.42,9/7/2017 0:00,296735.3373,3235447.646
1629,PC1630,-3.21,9/7/2017 0:00,296729.8865,3235444.004
1630,PC1631,-2.9,9/7/2017 0:00,296724.667,3235440.665
1631,PC1632,-2.7,9/7/2017 0:00,296719.6637,3235436.958
1632,PC1633,-2.58,9/7/2017 0:00,296714.4145,3235433.714
1633,PC1634,-2.56,9/7/2017 0:00,296708.5264,3235431.692
1634,PC1635,-2.56,9/7/2017 0:00,296703.5296,3235428.028
1635,PC1636,-2.48,9/7/2017 0:00,296698.3737,3235424.648
1636,PC1637,-2.52,9/7/2017 0:00,296692.5072,3235422.662
1637,PC1638,-2.5,9/7/2017 0:00,296687.1177,3235419.764
1638,PC1639,-2.47,9/7/2017 0:00,296681.4522,3235417.398
1639,PC1640,-2.49,9/7/2017 0:00,296676.0084,3235414.57
1640,PC1641,-2.47,9/7/2017 0:00,296671.009,3235410.964
1641,PC1642,-2.6,9/7/2017 0:00,296665.4452,3235408.362
1642,PC1643,-2.66,9/7/2017 0:00,296660.2384,3235405.093
1643,PC1644,-2.7,9/7/2017 0:00,296654.9411,3235401.935
1644,PC1645,-2.83,9/7/2017 0:00,296648.3032,3235401.339
1645,PC1646,-3.02,9/7/2017 0:00,296642.464,3235399.331
1646,PC1647,-3.13,9/7/2017 0:00,296637.2931,3235395.986
1647,PC1648,-3.18,9/7/2017 0:00,296631.4706,3235393.798
1648,PC1649,-3.19,9/7/2017 0:00,296625.978,3235390.961
1649,PC1650,-3.18,9/7/2017 0:00,296632.7625,3235361.918
1650,PC1651,-3.04,9/7/2017 0:00,296639.2135,3235362.747
1651,PC1652,-2.97,9/7/2017 0:00,296645.0198,3235364.831
1652,PC1653,-3.03,9/7/2017 0:00,296650.1827,3235368.317
1653,PC1654,-3.07,9/7/2017 0:00,296655.1823,3235371.957
1654,PC1655,-2.91,9/7/2017 0:00,296660.6799,3235374.653
1655,PC1656,-2.73,9/7/2017 0:00,296666.1361,3235377.496
1656,PC1657,-2.63,9/7/2017 0:00,296670.9856,3235381.408
1657,PC1658,-2.53,9/7/2017 0:00,296675.9349,3235385.219
1658,PC1659,-2.49,9/7/2017 0:00,296681.2947,3235388.203
1659,PC1660,-2.5,9/7/2017 0:00,296687.2462,3235390.875
1660,PC1661,-2.43,9/7/2017 0:00,296692.8851,3235393.344
1661,PC1662,-2.44,9/7/2017 0:00,296698.8301,3235395.245
1662,PC1663,-2.42,9/7/2017 0:00,296704.3875,3235397.81
1663,PC1664,-2.43,9/7/2017 0:00,296709.9283,3235400.564
1664,PC1665,-2.54,9/7/2017 0:00,296714.3075,3235405.443
1665,PC1666,-2.56,9/7/2017 0:00,296719.5574,3235408.763
1666,PC1667,-2.6,9/7/2017 0:00,296725.0982,3235411.527
1667,PC1668,-3.62,9/7/2017 0:00,296766.9645,3235429.651
1668,PC1669,-3.63,9/7/2017 0:00,296761.1547,3235427.524
1669,PC1670,-3.57,9/7/2017 0:00,296754.7698,3235426.573
1670,PC1671,-3.51,9/7/2017 0:00,296749.4935,3235423.371
1671,PC1672,-3.7,9/7/2017 0:00,296767.7314,3235434.869
1672,PC1673,-3.66,9/7/2017 0:00,296785.8245,3235439.034
1673,PC1674,-3.63,9/7/2017 0:00,296780.6832,3235435.585
1674,PC1675,-3.63,9/7/2017 0:00,296775.4702,3235432.291
1675,PC1676,-3.64,9/7/2017 0:00,296769.2289,3235431.031
1676,PC1677,-3.68,9/7/2017 0:00,296763.0656,3235429.62
1677,PC1678,-3.62,9/7/2017 0:00,296757.6724,3235426.658
1678,PC1679,-3.55,9/7/2017 0:00,296752.1324,3235423.989
1679,PC1680,-3.5,9/7/2017 0:00,296746.5692,3235421.467
1680,PC1681,-3.32,9/7/2017 0:00,296741.755,3235417.405
1681,PC1682,-3.12,9/7/2017 0:00,296737.0646,3235413.205
1682,PC1683,-2.78,9/7/2017 0:00,296731.5213,3235410.509
1683,PC1684,-2.54,9/7/2017 0:00,296725.9176,3235407.889
1684,PC1685,-2.51,9/7/2017 0:00,296720.5031,3235404.918
1685,PC1686,-2.43,9/7/2017 0:00,296715.1074,3235402.016
1686,PC1687,-2.4,9/7/2017 0:00,296709.8128,3235398.821
1687,PC1688,-2.45,9/7/2017 0:00,296704.4196,3235395.855
1688,PC1689,-2.38,9/7/2017 0:00,296698.4115,3235394.059
1689,PC1690,-2.41,9/7/2017 0:00,296692.5365,3235392.143
1690,PC1691,-2.42,9/7/2017 0:00,296687.516,3235388.556
1691,PC1692,-2.49,9/7/2017 0:00,296682.5136,3235384.944
1692,PC1693,-2.47,9/7/2017 0:00,296676.898,3235382.346
1693,PC1694,-2.64,9/7/2017 0:00,296671.2869,3235379.921
1694,PC1695,-2.69,9/7/2017 0:00,296665.9247,3235377.017
1695,PC1696,-2.95,9/7/2017 0:00,296676.427,3235350.353
1696,PC1697,-2.75,9/7/2017 0:00,296681.6276,3235353.616
1697,PC1698,-2.6,9/7/2017 0:00,296686.6106,3235357.453
1698,PC1699,-2.5,9/7/2017 0:00,296692.4718,3235359.531
1699,PC1700,-2.38,9/7/2017 0:00,296698.8943,3235360.949
1700,PC1701,-2.34,9/7/2017 0:00,296704.4404,3235363.617
1701,PC1702,-2.33,9/7/2017 0:00,296709.8912,3235366.549
1702,PC1703,-2.37,9/7/2017 0:00,296715.2154,3235369.646
1703,PC1704,-2.37,9/7/2017 0:00,296720.3059,3235373.218
1704,PC1705,-2.37,9/7/2017 0:00,296725.0966,3235377.378
1705,PC1706,-2.4,9/7/2017 0:00,296729.8118,3235381.629
1706,PC1707,-2.56,9/7/2017 0:00,296734.8562,3235385.159
1707,PC1708,-2.68,9/7/2017 0:00,296740.6305,3235387.417
1708,PC1709,-3.14,9/7/2017 0:00,296746.5537,3235389.262
1709,PC1710,-3.51,9/7/2017 0:00,296752.3662,3235391.356
1710,PC1711,-3.62,9/7/2017 0:00,296758.0623,3235393.743
1711,PC1712,-3.64,9/7/2017 0:00,296763.6148,3235396.445
1712,PC1713,-1.98,9/7/2017 0:00,294807.9342,3238777.008
1713,PC1714,-1.43,9/7/2017 0:00,294801.7737,3238780.222
1714,PC1715,-1.19,9/7/2017 0:00,294797.0549,3238784.13
1715,PC1716,-1.61,9/7/2017 0:00,294791.3293,3238786.865
1716,PC1717,-2,9/7/2017 0:00,294785.0738,3238788.942
1717,PC1718,-2.99,9/7/2017 0:00,294780.3669,3238792.82
1718,PC1719,-3.87,9/7/2017 0:00,294776.0748,3238797.798
1719,PC1720,-5.3,9/7/2017 0:00,294771.0355,3238801.304
1720,PC1721,-8.33,9/7/2017 0:00,294765.8857,3238804.713
1721,PC1722,-9.44,9/7/2017 0:00,294763.0159,3238807.039
1722,PC1723,-9.31,9/7/2017 0:00,294761.2414,3238808.782
1723,PC1724,-6.42,9/7/2017 0:00,294757.579,3238813.959
1724,PC1725,-4.73,9/7/2017 0:00,294752.6543,3238817.674
1725,PC1726,-3.7,9/7/2017 0:00,294747.9849,3238821.658
1726,PC1727,-3.3,9/7/2017 0:00,294743.7248,3238826.093
1727,PC1728,-3.05,9/7/2017 0:00,294738.7016,3238829.706
1728,PC1729,-3.02,9/7/2017 0:00,294733.9959,3238833.715
1729,PC1730,-2.88,9/7/2017 0:00,294716.074,3238835.7
1730,PC1731,-2.8,9/7/2017 0:00,294722.7443,3238834.006
1731,PC1732,-2.95,9/7/2017 0:00,294728.1248,3238830.838
1732,PC1733,-2.96,9/7/2017 0:00,294732.6496,3238826.694
1733,PC1734,-3.08,9/7/2017 0:00,294736.6076,3238821.865
1734,PC1735,-3.27,9/7/2017 0:00,294740.4021,3238816.794
1735,PC1736,-3.72,9/7/2017 0:00,294745.1513,3238812.882
1736,PC1737,-5.13,9/7/2017 0:00,294750.8954,3238810.169
1737,PC1738,-9.27,9/7/2017 0:00,294755.5927,3238805.88
1738,PC1739,-10.34,9/7/2017 0:00,294757.5028,3238803.254
1739,PC1740,-9.67,9/7/2017 0:00,294759.5046,3238801.003
1740,PC1741,-5.01,9/7/2017 0:00,294764.0199,3238796.828
1741,PC1742,-3.39,9/7/2017 0:00,294768.9637,3238793.204
1742,PC1743,-2.99,9/7/2017 0:00,294773.9383,3238789.616
1743,PC1744,-2.73,9/7/2017 0:00,294778.8359,3238785.944
1744,PC1745,-1.46,9/7/2017 0:00,294783.5479,3238781.95
1745,PC1746,-2.1,9/7/2017 0:00,294783.0712,3238771.816
1746,PC1747,-2.51,9/7/2017 0:00,294777.9211,3238775.189
1747,PC1748,-3.03,9/7/2017 0:00,294773.8923,3238779.948
1748,PC1749,-3.24,9/7/2017 0:00,294769.7496,3238784.565
1749,PC1750,-3.21,9/7/2017 0:00,294764.7687,3238788.125
1750,PC1751,-4.32,9/7/2017 0:00,294760.453,3238792.478
1751,PC1752,-9.31,9/7/2017 0:00,294756.1742,3238796.867
1752,PC1753,-10.34,9/7/2017 0:00,294753.2607,3238798.733
