"","dist_m","rank","station1","transect1","station2","transect2"
"3863",450.5423443,3,"LCO2",1,"LCO8A",1
"4129",696.7008797,4,"LCO2",1,"LCO9B",4
"4008",696.7224618,5,"LCO2",1,"LCO9B",2
"4201",696.7923513,6,"LCO2",1,"LCO9B",5
"4083",696.8246206,7,"LCO2",1,"LCO9B",3
"3943",696.8430967,8,"LCO2",1,"LCO9B",1
"4595",806.5527332,9,"LCO2",1,"LCO9C",5
"4512",807.0038176,10,"LCO2",1,"LCO9C",4
"4462",807.3188948,11,"LCO2",1,"LCO9C",3
"4351",807.5065827,12,"LCO2",1,"LCO9C",2
"4316",807.8140303,13,"LCO2",1,"LCO9C",1
"1051",936.134446,14,"LCO2",1,"LCO10A",5
"976",937.3373108,15,"LCO2",1,"LCO10A",4
"899",937.9046072,16,"LCO2",1,"LCO10A",3
"843",938.7111055,17,"LCO2",1,"LCO10A",2
"761",939.5365112,18,"LCO2",1,"LCO10A",1
"1121",1407.302683,19,"LCO2",1,"LCO11B",1
"1143",1407.420005,20,"LCO2",1,"LCO11B",2
"1243",1407.625659,21,"LCO2",1,"LCO11B",3
"1499",1578.091531,22,"LCO2",1,"LCO12",4
"1451",1578.249812,23,"LCO2",1,"LCO12",3
"1343",1578.274113,24,"LCO2",1,"LCO12",1
"1391",1578.281012,25,"LCO2",1,"LCO12",2
"1593",1578.376151,26,"LCO2",1,"LCO12",5
"1788",1934.688526,27,"LCO2",1,"LCO14",3
"1718",1934.826206,28,"LCO2",1,"LCO14",2
"1653",1935.03292,29,"LCO2",1,"LCO14",1
"1995",2028.693457,30,"LCO2",1,"LCO15",3
"1900",2028.805134,31,"LCO2",1,"LCO15",1
"1947",2029.368973,32,"LCO2",1,"LCO15",2
"2069",2029.477486,33,"LCO2",1,"LCO15",4
"2169",2030.324828,34,"LCO2",1,"LCO15",5
"2358",2090.344356,35,"LCO2",1,"LCO15",8
"2306",2090.421634,36,"LCO2",1,"LCO15",7
"2226",2090.779469,37,"LCO2",1,"LCO15",6
"2477",2301.775532,38,"LCO2",1,"LCO16",1
"2497",2789.205165,39,"LCO2",1,"LCO17",1
"2563",2790.394691,40,"LCO2",1,"LCO17",2
"45",3087.949176,41,"LCO2",1,"BTI1",1
"434",3138.323768,42,"LCO2",1,"BTI4",2
"358",3208.185297,43,"LCO2",1,"BTI4",1
"2752",3244.913662,44,"LCO2",1,"LCO19",2
"2825",3244.914737,45,"LCO2",1,"LCO19",3
"2681",3244.99353,46,"LCO2",1,"LCO19",1
"2892",3245.335479,47,"LCO2",1,"LCO19",4
"2977",3245.726049,48,"LCO2",1,"LCO19",5
"139",3247.760545,49,"LCO2",1,"BTI2",1
"213",3250.666033,50,"LCO2",1,"BTI2",2
"252",3277.021239,51,"LCO2",1,"BTI3",1
"312",3336.299278,52,"LCO2",1,"BTI3",2
"694",3440.040938,53,"LCO2",1,"BTI6",1
"586",3490.87583,54,"LCO2",1,"BTI5",2
"539",3510.804963,55,"LCO2",1,"BTI5",1
"3135",3796.583369,56,"LCO2",1,"LCO20",2
"3123",3796.76627,57,"LCO2",1,"LCO20",1
"3265",3796.902765,58,"LCO2",1,"LCO20",3
"4678",3854.401339,59,"LCO2",1,"LTI1",1
"5099",3916.959492,60,"LCO2",1,"LTI6",1
"4945",3927.864466,61,"LCO2",1,"LTI5",1
"5009",3932.924122,62,"LCO2",1,"LTI5",2
"4750",3971.994183,63,"LCO2",1,"LTI2",1
"4861",4002.181807,64,"LCO2",1,"LTI4",1
"4800",4068.193263,65,"LCO2",1,"LTI3",1
"3297",4143.172541,66,"LCO2",1,"LCO21",1
"3373",4143.413518,67,"LCO2",1,"LCO21",2
"3461",4143.86869,68,"LCO2",1,"LCO21",3
"3501",4271.85123,69,"LCO2",1,"LCO21",4
"3592",4272.724085,70,"LCO2",1,"LCO21",5
"3654",4272.942656,71,"LCO2",1,"LCO21",6
"3129",2.120166182,1,"LCO20",1,"LCO20",2
"3208",4.207704177,2,"LCO20",1,"LCO20",3
"3302",348.4462866,3,"LCO20",1,"LCO21",1
"3350",348.5076157,4,"LCO20",1,"LCO21",2
"3455",348.5596332,5,"LCO20",1,"LCO21",3
"3544",477.6406551,6,"LCO20",1,"LCO21",4
"3613",477.9676784,7,"LCO20",1,"LCO21",5
"3662",478.0496367,8,"LCO20",1,"LCO21",6
"2667",566.2350414,9,"LCO20",1,"LCO19",1
"2701",566.8195239,10,"LCO20",1,"LCO19",2
"2786",567.2889877,11,"LCO20",1,"LCO19",3
"2841",567.4089184,12,"LCO20",1,"LCO19",4
"2920",567.5166962,13,"LCO20",1,"LCO19",5
"2574",1021.285238,14,"LCO20",1,"LCO17",2
"2494",1021.724021,15,"LCO20",1,"LCO17",1
"2480",1580.784819,16,"LCO20",1,"LCO16",1
"2227",1777.131202,17,"LCO20",1,"LCO15",6
"2322",1779.682084,18,"LCO20",1,"LCO15",7
"2409",1780.626044,19,"LCO20",1,"LCO15",8
"1913",1835.095074,20,"LCO20",1,"LCO15",1
"1944",1835.363134,21,"LCO20",1,"LCO15",2
"2031",1836.739306,22,"LCO20",1,"LCO15",3
"2144",1836.821689,23,"LCO20",1,"LCO15",5
"2126",1836.831121,24,"LCO20",1,"LCO15",4
"1640",1916.559038,25,"LCO20",1,"LCO14",1
"1732",1917.398489,26,"LCO20",1,"LCO14",2
"1779",1918.509003,27,"LCO20",1,"LCO14",3
"1293",2255.795953,28,"LCO20",1,"LCO12",1
"1350",2256.255849,29,"LCO20",1,"LCO12",2
"1444",2256.715366,30,"LCO20",1,"LCO12",3
"1524",2257.760879,31,"LCO20",1,"LCO12",4
"1591",2258.300547,32,"LCO20",1,"LCO12",5
"1082",2422.475907,33,"LCO20",1,"LCO11B",1
"1168",2422.802603,34,"LCO20",1,"LCO11B",2
"1260",2422.982319,35,"LCO20",1,"LCO11B",3
"757",2885.587053,36,"LCO20",1,"LCO10A",1
"808",2886.789784,37,"LCO20",1,"LCO10A",2
"867",2888.358626,38,"LCO20",1,"LCO10A",3
"949",2889.322673,39,"LCO20",1,"LCO10A",4
"1021",2891.22798,40,"LCO20",1,"LCO10A",5
"4691",2956.502871,41,"LCO20",1,"LTI2",1
"4619",2980.644427,42,"LCO20",1,"LTI1",1
"4282",3004.475148,43,"LCO20",1,"LCO9C",1
"4399",3005.051494,44,"LCO20",1,"LCO9C",2
"4450",3005.592165,45,"LCO20",1,"LCO9C",3
"4498",3006.232527,46,"LCO20",1,"LCO9C",4
"4604",3006.995411,47,"LCO20",1,"LCO9C",5
"5077",3087.833279,48,"LCO20",1,"LTI6",1
"4803",3099.759057,49,"LCO20",1,"LTI3",1
"5005",3112.272632,50,"LCO20",1,"LTI5",2
"3965",3113.766494,51,"LCO20",1,"LCO9B",1
"4035",3114.326924,52,"LCO20",1,"LCO9B",2
"4049",3114.677859,53,"LCO20",1,"LCO9B",3
"4145",3115.224942,54,"LCO20",1,"LCO9B",4
"4207",3115.587574,55,"LCO20",1,"LCO9B",5
"4962",3117.109162,56,"LCO20",1,"LTI5",1
"458",3178.313526,57,"LCO20",1,"BTI4",2
"4864",3181.720562,58,"LCO20",1,"LTI4",1
"419",3318.804719,59,"LCO20",1,"BTI4",1
"3877",3360.803216,60,"LCO20",1,"LCO8A",1
"626",3362.130573,61,"LCO20",1,"BTI5",2
"527",3377.759794,62,"LCO20",1,"BTI5",1
"669",3444.698609,63,"LCO20",1,"BTI6",1
"18",3507.440959,64,"LCO20",1,"BTI1",1
"3764",3563.369015,65,"LCO20",1,"LCO4",1
"302",3587.443384,66,"LCO20",1,"BTI3",2
"277",3601.984151,67,"LCO20",1,"BTI3",1
"185",3669.913943,68,"LCO20",1,"BTI2",2
"113",3698.379922,69,"LCO20",1,"BTI2",1
"3759",3699.874592,70,"LCO20",1,"LCO3",1
"3049",3796.76627,71,"LCO20",1,"LCO2",1
"3213",2.117317406,1,"LCO20",2,"LCO20",3
"3067",2.120166182,2,"LCO20",2,"LCO20",1
"3324",348.8731991,3,"LCO20",2,"LCO21",1
"3380",348.9239204,4,"LCO20",2,"LCO21",2
"3417",348.9500787,5,"LCO20",2,"LCO21",3
"3488",478.0590171,6,"LCO20",2,"LCO21",4
"3618",478.3601069,7,"LCO20",2,"LCO21",5
"3652",478.435033,8,"LCO20",2,"LCO21",6
"2672",565.6207445,9,"LCO20",2,"LCO19",1
"2758",566.1981025,10,"LCO20",2,"LCO19",2
"2830",566.6610128,11,"LCO20",2,"LCO19",3
"2881",566.7733614,12,"LCO20",2,"LCO19",4
"2976",566.8742701,13,"LCO20",2,"LCO19",5
"2565",1020.797584,14,"LCO20",2,"LCO17",2
"2535",1021.244195,15,"LCO20",2,"LCO17",1
"2466",1580.076104,16,"LCO20",2,"LCO16",1
"2208",1776.515508,17,"LCO20",2,"LCO15",6
"2294",1779.060356,18,"LCO20",2,"LCO15",7
"2383",1780.001948,19,"LCO20",2,"LCO15",8
"1903",1834.504062,20,"LCO20",2,"LCO15",1
"1988",1834.769658,21,"LCO20",2,"LCO15",2
"2046",1836.144011,22,"LCO20",2,"LCO15",3
"2200",1836.221297,23,"LCO20",2,"LCO15",5
"2112",1836.233224,24,"LCO20",2,"LCO15",4
"1684",1916.022458,25,"LCO20",2,"LCO14",1
"1723",1916.860025,26,"LCO20",2,"LCO14",2
"1836",1917.967635,27,"LCO20",2,"LCO14",3
"1296",2255.368888,28,"LCO20",2,"LCO12",1
"1396",2255.827315,29,"LCO20",2,"LCO12",2
"1455",2256.285496,30,"LCO20",2,"LCO12",3
"1515",2257.328283,31,"LCO20",2,"LCO12",4
"1609",2257.865391,32,"LCO20",2,"LCO12",5
"1078",2422.083443,33,"LCO20",2,"LCO11B",1
"1146",2422.408764,34,"LCO20",2,"LCO11B",2
"1214",2422.587282,35,"LCO20",2,"LCO11B",3
"725",2885.258661,36,"LCO20",2,"LCO10A",1
"798",2886.460541,37,"LCO20",2,"LCO10A",2
"885",2888.027595,38,"LCO20",2,"LCO10A",3
"926",2888.990739,39,"LCO20",2,"LCO10A",4
"1000",2890.894486,40,"LCO20",2,"LCO10A",5
"4716",2954.447764,41,"LCO20",2,"LTI2",1
"4640",2978.616301,42,"LCO20",2,"LTI1",1
"4285",3004.194059,43,"LCO20",2,"LCO9C",1
"4378",3004.769596,44,"LCO20",2,"LCO9C",2
"4439",3005.309199,45,"LCO20",2,"LCO9C",3
"4485",3005.9486,46,"LCO20",2,"LCO9C",4
"4554",3006.710585,47,"LCO20",2,"LCO9C",5
"5067",3085.801239,48,"LCO20",2,"LTI6",1
"4772",3097.697926,49,"LCO20",2,"LTI3",1
"4996",3110.239442,50,"LCO20",2,"LTI5",2
"3962",3113.498978,51,"LCO20",2,"LCO9B",1
"3990",3114.058103,52,"LCO20",2,"LCO9B",2
"4094",3114.4077,53,"LCO20",2,"LCO9B",3
"4135",3114.953569,54,"LCO20",2,"LCO9B",4
"4953",3115.07752,55,"LCO20",2,"LTI5",1
"4216",3115.314901,56,"LCO20",2,"LCO9B",5
"427",3176.52486,57,"LCO20",2,"BTI4",2
"4893",3179.679422,58,"LCO20",2,"LTI4",1
"381",3317.005968,59,"LCO20",2,"BTI4",1
"595",3360.242402,60,"LCO20",2,"BTI5",2
"3849",3360.553264,61,"LCO20",2,"LCO8A",1
"511",3375.86734,62,"LCO20",2,"BTI5",1
"642",3442.836616,63,"LCO20",2,"BTI6",1
"21",3505.708905,64,"LCO20",2,"BTI1",1
"3782",3563.195339,65,"LCO20",2,"LCO4",1
"306",3585.633996,66,"LCO20",2,"BTI3",2
"248",3600.196908,67,"LCO20",2,"BTI3",1
"208",3668.145202,68,"LCO20",2,"BTI2",2
"126",3696.616217,69,"LCO20",2,"BTI2",1
"3755",3699.696096,70,"LCO20",2,"LCO3",1
"3028",3796.583369,71,"LCO20",2,"LCO2",1
"3144",2.117317406,1,"LCO20",3,"LCO20",2
"3059",4.207704177,2,"LCO20",3,"LCO20",1
"3282",348.8128767,3,"LCO20",3,"LCO21",1
"3418",348.8526828,4,"LCO20",3,"LCO21",3
"3338",348.8527975,5,"LCO20",3,"LCO21",2
"3550",477.9865504,6,"LCO20",3,"LCO21",4
"3608",478.2612793,7,"LCO20",3,"LCO21",5
"3691",478.3290703,8,"LCO20",3,"LCO21",6
"2687",565.5084862,9,"LCO20",3,"LCO19",1
"2745",566.0784049,10,"LCO20",3,"LCO19",2
"2814",566.5344671,11,"LCO20",3,"LCO19",3
"2865",566.6388917,12,"LCO20",3,"LCO19",4
"2946",566.732615,13,"LCO20",3,"LCO19",5
"2625",1020.812853,14,"LCO20",3,"LCO17",2
"2502",1021.267492,15,"LCO20",3,"LCO17",1
"2419",1579.859907,16,"LCO20",3,"LCO16",1
"2204",1776.396516,17,"LCO20",3,"LCO15",6
"2320",1778.935069,18,"LCO20",3,"LCO15",7
"2353",1779.87419,19,"LCO20",3,"LCO15",8
"1867",1834.410676,20,"LCO20",3,"LCO15",1
"1979",1834.673712,21,"LCO20",3,"LCO15",2
"2037",1836.046171,22,"LCO20",3,"LCO15",3
"2163",1836.118159,23,"LCO20",3,"LCO15",5
"2078",1836.13268,24,"LCO20",3,"LCO15",4
"1692",1915.985342,25,"LCO20",3,"LCO14",1
"1736",1916.820964,26,"LCO20",3,"LCO14",2
"1780",1917.925574,27,"LCO20",3,"LCO14",3
"1346",2255.443743,28,"LCO20",3,"LCO12",1
"1390",2255.90067,29,"LCO20",3,"LCO12",2
"1428",2256.35749,30,"LCO20",3,"LCO12",3
"1533",2257.397497,31,"LCO20",3,"LCO12",4
"1626",2257.931994,32,"LCO20",3,"LCO12",5
"1131",2422.193349,33,"LCO20",3,"LCO11B",1
"1164",2422.517274,34,"LCO20",3,"LCO11B",2
"1212",2422.694576,35,"LCO20",3,"LCO11B",3
"715",2885.433062,36,"LCO20",3,"LCO10A",1
"826",2886.634082,37,"LCO20",3,"LCO10A",2
"892",2888.199334,38,"LCO20",3,"LCO10A",3
"954",2889.161566,39,"LCO20",3,"LCO10A",4
"1048",2891.06374,40,"LCO20",3,"LCO10A",5
"4712",2952.57549,41,"LCO20",3,"LTI2",1
"4665",2976.792972,42,"LCO20",3,"LTI1",1
"4331",3004.415924,43,"LCO20",3,"LCO9C",1
"4391",3004.990649,44,"LCO20",3,"LCO9C",2
"4443",3005.529183,45,"LCO20",3,"LCO9C",3
"4543",3006.16762,46,"LCO20",3,"LCO9C",4
"4600",3006.928703,47,"LCO20",3,"LCO9C",5
"5084",3083.971043,48,"LCO20",3,"LTI6",1
"4807",3095.814065,49,"LCO20",3,"LTI3",1
"4992",3108.407214,50,"LCO20",3,"LTI5",2
"4938",3113.248022,51,"LCO20",3,"LTI5",1
"3922",3113.73438,52,"LCO20",3,"LCO9B",1
"4012",3114.292201,53,"LCO20",3,"LCO9B",2
"4054",3114.640459,54,"LCO20",3,"LCO9B",3
"4138",3115.185111,55,"LCO20",3,"LCO9B",4
"4193",3115.545142,56,"LCO20",3,"LCO9B",5
"429",3175.056453,57,"LCO20",3,"BTI4",2
"4856",3177.832983,58,"LCO20",3,"LTI4",1
"400",3315.523977,59,"LCO20",3,"BTI4",1
"637",3358.636407,60,"LCO20",3,"BTI5",2
"3836",3360.806119,61,"LCO20",3,"LCO8A",1
"543",3374.2552,62,"LCO20",3,"BTI5",1
"679",3441.267704,63,"LCO20",3,"BTI6",1
"39",3504.315264,64,"LCO20",3,"BTI1",1
"3789",3563.523947,65,"LCO20",3,"LCO4",1
"310",3584.137577,66,"LCO20",3,"BTI3",2
"253",3598.730333,67,"LCO20",3,"BTI3",1
"178",3666.703281,68,"LCO20",3,"BTI2",2
"119",3695.180964,69,"LCO20",3,"BTI2",1
"3712",3700.019887,70,"LCO20",3,"LCO3",1
"2993",3796.902765,71,"LCO20",3,"LCO2",1
"3356",1.7810063,1,"LCO21",1,"LCO21",2
"3415",6.11316009,2,"LCO21",1,"LCO21",3
"3533",129.2014327,3,"LCO21",1,"LCO21",4
"3568",129.681331,4,"LCO21",1,"LCO21",5
"3681",129.838858,5,"LCO21",1,"LCO21",6
"3116",348.4462866,6,"LCO21",1,"LCO20",1
"3241",348.8128767,7,"LCO21",1,"LCO20",3
"3186",348.8731991,8,"LCO21",1,"LCO20",2
"2664",913.6879406,9,"LCO21",1,"LCO19",1
"2712",914.1980585,10,"LCO21",1,"LCO19",2
"2815",914.596696,11,"LCO21",1,"LCO19",3
"2869",914.6320441,12,"LCO21",1,"LCO19",4
"2956",914.6604843,13,"LCO21",1,"LCO19",5
"2602",1369.58722,14,"LCO21",1,"LCO17",2
"2510",1370.056954,15,"LCO21",1,"LCO17",1
"2417",1926.36733,16,"LCO21",1,"LCO16",1
"2212",2124.251008,17,"LCO21",1,"LCO15",6
"2314",2126.717639,18,"LCO21",1,"LCO15",7
"2379",2127.627814,19,"LCO21",1,"LCO15",8
"1857",2182.525961,20,"LCO21",1,"LCO15",1
"1923",2182.764292,21,"LCO21",1,"LCO15",2
"2051",2184.118127,22,"LCO21",1,"LCO15",3
"2142",2184.136986,23,"LCO21",1,"LCO15",5
"2066",2184.177741,24,"LCO21",1,"LCO15",4
"1663",2264.532516,25,"LCO21",1,"LCO14",1
"1712",2265.356483,26,"LCO21",1,"LCO14",2
"1794",2266.442636,27,"LCO21",1,"LCO14",3
"1287",2604.240378,28,"LCO21",1,"LCO12",1
"1361",2604.699448,29,"LCO21",1,"LCO12",2
"1453",2605.158083,30,"LCO21",1,"LCO12",3
"1535",2606.201408,31,"LCO21",1,"LCO12",4
"1612",2606.738547,32,"LCO21",1,"LCO12",5
"1133",2770.89585,33,"LCO21",1,"LCO11B",1
"1197",2771.225123,34,"LCO21",1,"LCO11B",2
"1248",2771.406977,35,"LCO21",1,"LCO11B",3
"4726",3123.281626,36,"LCO21",1,"LTI2",1
"4680",3161.188189,37,"LCO21",1,"LTI1",1
"717",3233.733968,38,"LCO21",1,"LCO10A",1
"799",3234.942206,39,"LCO21",1,"LCO10A",2
"920",3236.522454,40,"LCO21",1,"LCO10A",3
"963",3237.492178,41,"LCO21",1,"LCO10A",4
"1010",3239.407147,42,"LCO21",1,"LCO10A",5
"4828",3262.306443,43,"LCO21",1,"LTI3",1
"5090",3266.031962,44,"LCO21",1,"LTI6",1
"5036",3289.808518,45,"LCO21",1,"LTI5",2
"4969",3295.370466,46,"LCO21",1,"LTI5",1
"4315",3352.232369,47,"LCO21",1,"LCO9C",1
"4402",3352.816661,48,"LCO21",1,"LCO9C",2
"4464",3353.367751,49,"LCO21",1,"LCO9C",3
"4540",3354.017422,50,"LCO21",1,"LCO9C",4
"4576",3354.788954,51,"LCO21",1,"LCO9C",5
"4891",3354.994869,52,"LCO21",1,"LTI4",1
"461",3429.165089,53,"LCO21",1,"BTI4",2
"3955",3461.380043,54,"LCO21",1,"LCO9B",1
"4044",3461.954553,55,"LCO21",1,"LCO9B",2
"4118",3462.319824,56,"LCO21",1,"LCO9B",3
"4144",3462.879799,57,"LCO21",1,"LCO9B",4
"4227",3463.256127,58,"LCO21",1,"LCO9B",5
"422",3567.204397,59,"LCO21",1,"BTI4",1
"639",3589.379743,60,"LCO21",1,"BTI5",2
"542",3603.822397,61,"LCO21",1,"BTI5",1
"689",3678.407064,62,"LCO21",1,"BTI6",1
"3856",3708.206939,63,"LCO21",1,"LCO8A",1
"41",3768.443352,64,"LCO21",1,"BTI1",1
"325",3832.943641,65,"LCO21",1,"BTI3",2
"226",3852.121665,66,"LCO21",1,"BTI3",1
"3784",3909.627581,67,"LCO21",1,"LCO4",1
"205",3923.639525,68,"LCO21",1,"BTI2",2
"133",3953.038953,69,"LCO21",1,"BTI2",1
"3729",4046.209911,70,"LCO21",1,"LCO3",1
"3010",4143.172541,71,"LCO21",1,"LCO2",1
"3274",1.7810063,1,"LCO21",2,"LCO21",1
"3453",4.332768308,2,"LCO21",2,"LCO21",3
"3507",129.1351186,3,"LCO21",2,"LCO21",4
"3561",129.5332796,4,"LCO21",2,"LCO21",5
"3683",129.6688006,5,"LCO21",2,"LCO21",6
"3096",348.5076157,6,"LCO21",2,"LCO20",1
"3228",348.8527975,7,"LCO21",2,"LCO20",3
"3164",348.9239204,8,"LCO21",2,"LCO20",2
"2646",913.6406351,9,"LCO21",2,"LCO19",1
"2724",914.1468397,10,"LCO21",2,"LCO19",2
"2792",914.5418765,11,"LCO21",2,"LCO19",3
"2853",914.5730843,12,"LCO21",2,"LCO19",4
"2943",914.597769,13,"LCO21",2,"LCO19",5
"2579",1369.600909,14,"LCO21",2,"LCO17",2
"2542",1370.075673,15,"LCO21",2,"LCO17",1
"2484",1926.218248,16,"LCO21",2,"LCO16",1
"2250",2124.166426,17,"LCO21",2,"LCO15",6
"2334",2126.628595,18,"LCO21",2,"LCO15",7
"2399",2127.537019,19,"LCO21",2,"LCO15",8
"1895",2182.458812,20,"LCO21",2,"LCO15",1
"1968",2182.695329,21,"LCO21",2,"LCO15",2
"2055",2184.047811,22,"LCO21",2,"LCO15",3
"2176",2184.062921,23,"LCO21",2,"LCO15",5
"2095",2184.105511,24,"LCO21",2,"LCO15",4
"1657",2264.504652,25,"LCO21",2,"LCO14",1
"1734",2265.327229,26,"LCO21",2,"LCO14",2
"1804",2266.41124,27,"LCO21",2,"LCO14",3
"1316",2604.292352,28,"LCO21",2,"LCO12",1
"1378",2604.750331,29,"LCO21",2,"LCO12",2
"1463",2605.207974,30,"LCO21",2,"LCO12",3
"1542",2606.249274,31,"LCO21",2,"LCO12",4
"1581",2606.784509,32,"LCO21",2,"LCO12",5
"1120",2770.973666,33,"LCO21",2,"LCO11B",1
"1150",2771.301914,34,"LCO21",2,"LCO11B",2
"1232",2771.482873,35,"LCO21",2,"LCO11B",3
"4697",3121.792676,36,"LCO21",2,"LTI2",1
"4621",3159.743417,37,"LCO21",2,"LTI1",1
"722",3233.860885,38,"LCO21",2,"LCO10A",1
"844",3235.068481,39,"LCO21",2,"LCO10A",2
"882",3236.64738,40,"LCO21",2,"LCO10A",3
"991",3237.616422,41,"LCO21",2,"LCO10A",4
"1058",3239.530215,42,"LCO21",2,"LCO10A",5
"4767",3260.80243,43,"LCO21",2,"LTI3",1
"5052",3264.577664,44,"LCO21",2,"LTI6",1
"4979",3288.351658,45,"LCO21",2,"LTI5",2
"4907",3293.915943,46,"LCO21",2,"LTI5",1
"4261",3352.395451,47,"LCO21",2,"LCO9C",1
"4347",3352.979133,48,"LCO21",2,"LCO9C",2
"4878",3353.523095,49,"LCO21",2,"LTI4",1
"4412",3353.529418,50,"LCO21",2,"LCO9C",3
"4478",3354.178363,51,"LCO21",2,"LCO9C",4
"4584",3354.949218,52,"LCO21",2,"LCO9C",5
"432",3428.018973,53,"LCO21",2,"BTI4",2
"3920",3461.553812,54,"LCO21",2,"LCO9B",1
"4022",3462.127335,55,"LCO21",2,"LCO9B",2
"4115",3462.491593,56,"LCO21",2,"LCO9B",3
"4188",3463.050649,57,"LCO21",2,"LCO9B",4
"4244",3463.425993,58,"LCO21",2,"LCO9B",5
"420",3566.04314,59,"LCO21",2,"BTI4",1
"609",3588.113505,60,"LCO21",2,"BTI5",2
"522",3602.550539,61,"LCO21",2,"BTI5",1
"681",3677.169999,62,"LCO21",2,"BTI6",1
"3866",3708.394985,63,"LCO21",2,"LCO8A",1
"59",3767.350099,64,"LCO21",2,"BTI1",1
"349",3831.76374,65,"LCO21",2,"BTI3",2
"257",3850.966183,66,"LCO21",2,"BTI3",1
"3816",3909.874571,67,"LCO21",2,"LCO4",1
"186",3922.5029,68,"LCO21",2,"BTI2",2
"111",3951.907211,69,"LCO21",2,"BTI2",1
"3754",4046.453849,70,"LCO21",2,"LCO3",1
"3000",4143.413518,71,"LCO21",2,"LCO2",1
"3381",4.332768308,1,"LCO21",3,"LCO21",2
"3304",6.11316009,2,"LCO21",3,"LCO21",1
"3512",129.2114786,3,"LCO21",3,"LCO21",4
"3558",129.4100415,4,"LCO21",3,"LCO21",5
"3675",129.4916798,5,"LCO21",3,"LCO21",6
"3072",348.5596332,6,"LCO21",3,"LCO20",1
"3244",348.8526828,7,"LCO21",3,"LCO20",3
"3143",348.9500787,8,"LCO21",3,"LCO20",2
"2629",913.4049302,9,"LCO21",3,"LCO19",1
"2734",913.9016163,10,"LCO21",3,"LCO19",2
"2809",914.2878962,11,"LCO21",3,"LCO19",3
"2844",914.3090423,12,"LCO21",3,"LCO19",4
"2969",914.3246009,13,"LCO21",3,"LCO19",5
"2572",1369.508681,14,"LCO21",3,"LCO17",2
"2531",1369.995678,15,"LCO21",3,"LCO17",1
"2473",1925.727828,16,"LCO21",3,"LCO16",1
"2240",2123.831927,17,"LCO21",3,"LCO15",6
"2284",2126.283255,18,"LCO21",3,"LCO15",7
"2377",2127.187424,19,"LCO21",3,"LCO15",8
"1880",2182.16649,20,"LCO21",3,"LCO15",1
"1966",2182.398602,21,"LCO21",3,"LCO15",2
"2045",2183.747795,22,"LCO21",3,"LCO15",3
"2189",2183.753798,23,"LCO21",3,"LCO15",5
"2122",2183.800845,24,"LCO21",3,"LCO15",4
"1702",2264.307571,25,"LCO21",3,"LCO14",1
"1763",2265.126768,26,"LCO21",3,"LCO14",2
"1820",2266.205569,27,"LCO21",3,"LCO14",3
"1295",2604.288692,28,"LCO21",3,"LCO12",1
"1382",2604.744013,29,"LCO21",3,"LCO12",2
"1474",2605.199242,30,"LCO21",3,"LCO12",3
"1501",2606.235609,31,"LCO21",3,"LCO12",4
"1608",2606.766213,32,"LCO21",3,"LCO12",5
"1079",2771.032607,33,"LCO21",3,"LCO11B",1
"1140",2771.358355,34,"LCO21",3,"LCO11B",2
"1257",2771.537136,35,"LCO21",3,"LCO11B",3
"4739",3118.099176,36,"LCO21",3,"LTI2",1
"4662",3156.152621,37,"LCO21",3,"LTI1",1
"735",3234.03874,38,"LCO21",3,"LCO10A",1
"839",3235.244772,39,"LCO21",3,"LCO10A",2
"896",3236.820381,40,"LCO21",3,"LCO10A",3
"957",3237.787761,41,"LCO21",3,"LCO10A",4
"1055",3239.698685,42,"LCO21",3,"LCO10A",5
"4776",3257.073969,43,"LCO21",3,"LTI3",1
"5047",3260.964637,44,"LCO21",3,"LTI6",1
"4971",3284.732658,45,"LCO21",3,"LTI5",2
"4913",3290.302383,46,"LCO21",3,"LTI5",1
"4839",3349.86939,47,"LCO21",3,"LTI4",1
"4293",3352.661316,48,"LCO21",3,"LCO9C",1
"4368",3353.24351,49,"LCO21",3,"LCO9C",2
"4417",3353.79183,50,"LCO21",3,"LCO9C",3
"4486",3354.439008,51,"LCO21",3,"LCO9C",4
"4583",3355.208209,52,"LCO21",3,"LCO9C",5
"444",3425.130791,53,"LCO21",3,"BTI4",2
"3928",3461.845613,54,"LCO21",3,"LCO9B",1
"3984",3462.416731,55,"LCO21",3,"LCO9B",2
"4060",3462.778516,56,"LCO21",3,"LCO9B",3
"4150",3463.335331,57,"LCO21",3,"LCO9B",4
"4238",3463.708273,58,"LCO21",3,"LCO9B",5
"380",3563.118994,59,"LCO21",3,"BTI4",1
"578",3584.94121,60,"LCO21",3,"BTI5",2
"514",3599.364989,61,"LCO21",3,"BTI5",1
"659",3674.066496,62,"LCO21",3,"BTI6",1
"3867",3708.721357,63,"LCO21",3,"LCO8A",1
"49",3764.587148,64,"LCO21",3,"BTI1",1
"335",3828.795304,65,"LCO21",3,"BTI3",2
"275",3848.055568,66,"LCO21",3,"BTI3",1
"3796",3910.344616,67,"LCO21",3,"LCO4",1
"203",3919.636945,68,"LCO21",3,"BTI2",2
"128",3949.052819,69,"LCO21",3,"BTI2",1
"3722",4046.916325,70,"LCO21",3,"LCO3",1
"2997",4143.86869,71,"LCO21",3,"LCO2",1
"3587",5.965066015,1,"LCO21",4,"LCO21",5
"3676",7.580392763,2,"LCO21",4,"LCO21",6
"3349",129.1351186,3,"LCO21",4,"LCO21",2
